"SYMBOL 
","COMPANY 
","REGULATION 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","TYPE OF SECURITY (PRIOR) 
","NO. OF SECURITY (PRIOR) 
","% SHAREHOLDING (PRIOR) 
","TYPE OF SECURITY (ACQUIRED/DISPLOSED) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
","% POST 
","DATE OF ALLOTMENT/ACQUISITION FROM 
","DATE OF ALLOTMENT/ACQUISITION TO 
","DATE OF INITMATION TO COMPANY 
","MODE OF ACQUISITION 
","DERIVATIVE TYPE SECURITY 
","DERIVATIVE CONTRACT SPECIFICATION 
","NOTIONAL VALUE(BUY) 
","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) 
","NOTIONAL VALUE(SELL) 
","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) 
","EXCHANGE 
","REMARK 
","BROADCASTE DATE AND TIME 
","XBRL 
"
"IKS","Inventurus Knowledge Solutions Limited","7(2)","SAMEER AMOD ARORA","-","Equity Shares","4474","0",,"2000","3368000","Sell","Equity Shares","2474","0","10-Nov-2025","10-Nov-2025","12-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","12-Nov-2025 18:03","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189369_1572414_12112025060353_WEB.xml"
"IKS","Inventurus Knowledge Solutions Limited","7(2)","MAHESH JAISALMERIA","-","Equity Shares","5374","0",,"3500","5805998","Sell","Equity Shares","1874","0","04-Nov-2025","04-Nov-2025","10-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","12-Nov-2025 18:03","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189369_1572414_12112025060353_WEB.xml"
"IKS","Inventurus Knowledge Solutions Limited","7(2)","SENECHAL JACQUES SAMUEL","-","Equity Shares","25519","0.01",,"12760","20798800","Sell","Equity Shares","12759","0.01","06-Nov-2025","06-Nov-2025","10-Nov-2025","Market Sale","-","-","0","0","0","0","BSE","-","12-Nov-2025 18:03","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189369_1572414_12112025060353_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Vijay Sahadeo Chikane","-","Equity Shares","1215","0",,"225","909000","Sell","Equity Shares","990","0","11-Nov-2025","11-Nov-2025","12-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","12-Nov-2025 17:32","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189367_1572344_12112025053254_WEB.xml"
"CEATLTD","CEAT Limited","7(2)","CEAT Employees Welfare Trust","Other","Equity Shares","70000","0.01",,"8000","32424933","Buy","Equity Shares","78000","0","07-Nov-2025","10-Nov-2025","11-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","12-Nov-2025 17:29","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189365_1572332_12112025052942_WEB.xml"
"TEXRAIL","Texmaco Rail & Engineering Limited","7(2)","M/s Adventz Finance Private Limited","Promoter Group","Equity Shares","27779649","6.95",,"3886010","749999930","Buy","Equity Shares","31665659","7.78","06-Nov-2025","06-Nov-2025","10-Nov-2025","Conversion of security","-","-","0","0","0","0","NA","-","12-Nov-2025 17:03","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189363_1572270_12112025050342_WEB.xml"
"NAUKRI","Info Edge (India) Limited","7(2)","Info Edge Employees Stock Option Plan Trust","Other","Equity Shares","940037","0.14",,"914","1828","Sell","Equity Shares","939123","0.14","11-Nov-2025","11-Nov-2025","12-Nov-2025","ESOP","-","-","0","0","0","0","NA","-","12-Nov-2025 16:55","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189361_1572249_12112025045535_WEB.xml"
"NAVINFLUOR","Navin Fluorine International Limited","7(2)","Ninad Pongde","Employees/Designated Employees","Equity Shares","7029","0.01",,"200","1224000","Sell","Equity Shares","6829","0.01","06-Nov-2025","06-Nov-2025","10-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","12-Nov-2025 16:08","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189359_1572161_12112025040814_WEB.xml"
"SHAKTIPUMP","Shakti Pumps (India) Limited","7(2)","Shakti Future Trust","Promoters","Equity Shares","9005000","7.3",,"11000","8302124","Buy","Equity Shares","9016000","7.31","10-Nov-2025","10-Nov-2025","12-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","12-Nov-2025 14:03","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189355_1572072_12112025020302_WEB.xml"
"SHAKTIPUMP","Shakti Pumps (India) Limited","7(2)","Shakti Sons Trust","Promoters","Equity Shares","22618600","18.33",,"27000","20226607","Buy","Equity Shares","22645600","18.35","10-Nov-2025","10-Nov-2025","12-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","12-Nov-2025 13:58","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189353_1572061_12112025015824_WEB.xml"
"UDS","Updater Services Limited","7(2)","Raghunandana Tangirala","Promoters","Equity Shares","16069579","24",,"20000","3980000","Buy","Equity Shares","16089579","24.03","11-Nov-2025","11-Nov-2025","12-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","12-Nov-2025 13:03","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189351_1572024_12112025010355_WEB.xml"
"STEL","Stel Holdings Limited","7(2)","LEBNITZE REAL ESTATES PVT LTD","Promoter Group","Equity Shares","446319","2.42",,"5941","2523398","Buy","Equity Shares","452260","2.45","10-Nov-2025","11-Nov-2025","11-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","12-Nov-2025 12:07","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189348_1571987_12112025120748_WEB.xml"
"STEL","Stel Holdings Limited","7(2)","LEBNITZE REAL ESTATES PVT LTD","Promoter Group","Equity Shares","445103","2.41",,"1216","509889","Buy","Equity Shares","446319","2.42","10-Nov-2025","11-Nov-2025","11-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","12-Nov-2025 12:07","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189348_1571987_12112025120748_WEB.xml"
"GLOBE","GLOBE ENTERPRISES (INDIA) LIMITED","7(2)","Bhavik Suryakant Parikh","Promoters","Equity Shares","31037035","6.89",,"4500000","12856450","Buy","Equity Shares","35537035","7.89","11-Nov-2025","11-Nov-2025","12-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","12-Nov-2025 11:47","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189345_1571978_12112025114727_WEB.xml"
"AAATECH","Aaa Technologies Limited","7(2)","ANJAY AGARWAL","Promoters","Equity Shares","1674679","13.06",,"720000","65144000","Sell","Equity Shares","954679","7.44","07-Nov-2025","10-Nov-2025","11-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","11-Nov-2025 19:03","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189343_1571520_11112025070351_WEB.xml"
"ZENSARTECH","Zensar Technologies Limited","7(2)","Zensar Employees Welfare Trust","Employees/Designated Employees","Equity Shares","310775","0.14",,"2453","1749161","Buy","Equity Shares","313228","0.14","10-Nov-2025","10-Nov-2025","11-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","11-Nov-2025 18:46","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189341_1571467_11112025064635_WEB.xml"
"ZENSARTECH","Zensar Technologies Limited","7(2)","Zensar Employees Welfare Trust","Employees/Designated Employees","Equity Shares","270000","0.06",,"40775","28319053","Buy","Equity Shares","310775","0.14","07-Nov-2025","07-Nov-2025","11-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","11-Nov-2025 18:46","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189341_1571467_11112025064635_WEB.xml"
"HSCL","Himadri Speciality Chemical Limited","7(2)","Amit Choudhary","Promoters","Equity Shares","13750000","2.78",,"4000000","1264000000","Buy","Equity Shares","17750000","3.52","07-Nov-2025","07-Nov-2025","11-Nov-2025","Preferential Offer","-","-","0","0","0","0","NA","-","11-Nov-2025 18:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189339_1571443_11112025063827_WEB.xml"
"BERGEPAINT","Berger Paints (I) Limited","7(2)","INDRAJIT AMAL MAJUMDAR","Employees/Designated Employees","Equity Shares","10166","0",,"300","166360","Sell","Equity Shares","9866","0","10-Nov-2025","10-Nov-2025","11-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","11-Nov-2025 18:35","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189337_1571432_11112025063537_WEB.xml"
"HSCL","Himadri Speciality Chemical Limited","7(2)","Anurag Choudhary","Promoters","Equity Shares","37317676","7.55",,"6000000","1896000000","Buy","Equity Shares","43317676","8.59","07-Nov-2025","07-Nov-2025","11-Nov-2025","Preferential Offer","-","-","0","0","0","0","NA","-","11-Nov-2025 18:31","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189335_1571421_11112025063155_WEB.xml"
"JETFREIGHT","Jet Freight Logistics Limited","7(2)","Dax Francis Theknath","Promoter Group","Equity Shares","9618000","20.73",,"2039500","26962190","Pledge","Equity Shares","9618000","20.73","10-Nov-2025","10-Nov-2025","11-Nov-2025","Revokation of Pledge","-","-","0","0","0","0","NA","-","11-Nov-2025 16:44","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189333_1571139_11112025044400_WEB.xml"
"GHCL","GHCL Limited","7(2)","Jayesh P. Patel","Employees/Designated Employees","Equity Shares","26000","0.03",,"1500","927750","Sell","Equity Shares","24500","0.03","07-Nov-2025","10-Nov-2025","10-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","11-Nov-2025 16:42","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189332_1571132_11112025044203_WEB.xml"
"GHCL","GHCL Limited","7(2)","K M Vadher","Employees/Designated Employees","Equity Shares","29000","0.03",,"1400","866800","Sell","Equity Shares","27600","0.03","07-Nov-2025","10-Nov-2025","10-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","11-Nov-2025 16:42","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189332_1571132_11112025044203_WEB.xml"
"FSL","Firstsource Solutions Limited","7(2)","Firstsource Employee Benefit Trust","Other","Equity Shares","6147164","0.88",,"11790","4139941","Sell","Equity Shares","6135374","0.88","10-Nov-2025","10-Nov-2025","11-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","11-Nov-2025 16:25","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189329_1571079_11112025042545_WEB.xml"
"DBCORP","D.B.Corp Limited","7(2)","D B Power Limited","Promoter Group","Equity Shares","1979194","1.11",,"377","97775","Buy","Equity Shares","1979571","1.11","10-Nov-2025","10-Nov-2025","10-Nov-2025","Market Purchase","-","-","0","0","0","0","BSE","-","11-Nov-2025 15:49","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189327_1571012_11112025034915_WEB.xml"
"DBCORP","D.B.Corp Limited","7(2)","D B Power Limited","Promoter Group","Equity Shares","1956601","1.1",,"22593","5855093","Buy","Equity Shares","1979194","1.11","10-Nov-2025","10-Nov-2025","10-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","11-Nov-2025 15:49","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189327_1571012_11112025034915_WEB.xml"
"LALPATHLAB","Dr. Lal Path Labs Ltd.","7(2)","Dr. Seema Narang Kochhar","Employees/Designated Employees","Equity Shares","13889","0.02",,"950","9500","Buy","Equity Shares","14839","0.02","07-Nov-2025","07-Nov-2025","10-Nov-2025","ESOP","-","-","0","0","0","0","NA","-","11-Nov-2025 15:25","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189325_1570984_11112025032503_WEB.xml"
"LALPATHLAB","Dr. Lal Path Labs Ltd.","7(2)","Dr. Lal PathLabs Employees Welfare Trust","Other","Equity Shares","302657","0.36",,"1436","627109","Sell","Equity Shares","301221","0.36","07-Nov-2025","07-Nov-2025","10-Nov-2025","ESOP","-","-","0","0","0","0","NA","-","11-Nov-2025 15:25","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189325_1570984_11112025032503_WEB.xml"
"TAKE","Take Solutions Limited","7(2)","Esyspro Infotech Limited","Promoter Group","Equity Shares","7540998","5.1",,"3430031","2401021","Sell","Equity Shares","4110967","2.32","06-Nov-2025","06-Nov-2025","08-Nov-2025","Off Market","-","-","0","0","0","0","NA","-","11-Nov-2025 15:24","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189324_1570981_11112025032424_WEB.xml"
"TAKE","Take Solutions Limited","7(2)","Esyspro Infotech Limited","Promoter Group","Equity Shares","4110967","0",,"4110967","2877677","Sell","Equity Shares","Nil","0","06-Nov-2025","06-Nov-2025","08-Nov-2025","Off Market","-","-","0","0","0","0","NA","-","11-Nov-2025 15:24","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189324_1570981_11112025032424_WEB.xml"
"ECLERX","eClerx Services Limited","7(2)","Eclerx Employee Welfare Trust","Other","Equity Shares","743364","1.56",,"483","2238289","Sell","Equity Shares","742881","1.55","06-Nov-2025","06-Nov-2025","10-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","11-Nov-2025 12:22","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189321_1570826_11112025122246_WEB.xml"
"ECLERX","eClerx Services Limited","7(2)","Eclerx Employee Welfare Trust","Other","Equity Shares","742881","1.55",,"3726","16135512","Sell","Equity Shares","739155","1.55","07-Nov-2025","07-Nov-2025","10-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","11-Nov-2025 12:22","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189321_1570826_11112025122246_WEB.xml"
"AUBANK","AU Small Finance Bank Limited","7(3)","Namokar Mining Industries LLP","-","Equity Shares","434316","0.06",,"30000","26853356","Sell","Equity Shares","404316","0.05","07-Nov-2025","07-Nov-2025","10-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","10-Nov-2025 21:22","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189319_1570527_10112025092258_WEB.xml"
"COROMANDEL","Coromandel International Limited","7(2)","A Venkatachalam","Promoters","Equity Shares","89670","0.03",,"23761","0","Buy","Equity Shares","113431","0.04","04-Nov-2025","04-Nov-2025","07-Nov-2025","Off Market","-","-","0","0","0","0","NA","-","10-Nov-2025 18:52","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189317_1570131_10112025065211_WEB.xml"
"COROMANDEL","Coromandel International Limited","7(2)","A Vellayan","Promoters","Equity Shares","118510","0.04",,"23774","0","Buy","Equity Shares","142284","0.05","04-Nov-2025","04-Nov-2025","07-Nov-2025","Off Market","-","-","0","0","0","0","NA","-","10-Nov-2025 18:52","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189317_1570131_10112025065211_WEB.xml"
"COROMANDEL","Coromandel International Limited","7(2)","Valli Annamalai","Promoter Group","Equity Shares","41200","0.01",,"23765","0","Buy","Equity Shares","64965","0.02","04-Nov-2025","04-Nov-2025","07-Nov-2025","Off Market","-","-","0","0","0","0","NA","-","10-Nov-2025 18:52","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189317_1570131_10112025065211_WEB.xml"
"UDS","Updater Services Limited","7(2)","Raghunanadana Tangirala","Promoters","Equity Shares","16033579","23.94",,"36000","7020000","Buy","Equity Shares","16069579","24","10-Nov-2025","10-Nov-2025","10-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","10-Nov-2025 18:49","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189315_1570117_10112025064906_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c","Other","Equity Shares","3005279","0.12",,"849","849","Sell","Equity Shares","3004430","0.12","06-Nov-2025","06-Nov-2025","07-Nov-2025","Off Market","-","-","0","0","0","0","NA","-","10-Nov-2025 16:52","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189311_1569877_10112025045215_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  OPJ ESOP Plan 2021 A/c","Other","Equity Shares","3004430","0.12",,"85","100045","Sell","Equity Shares","3004345","0.12","07-Nov-2025","07-Nov-2025","07-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","10-Nov-2025 16:52","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189311_1569877_10112025045215_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c","Other","Equity Shares","3004345","0.12",,"566","666072","Sell","Equity Shares","3003779","0.12","07-Nov-2025","07-Nov-2025","07-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","10-Nov-2025 16:52","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189311_1569877_10112025045215_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c","Other","Equity Shares","3003779","0.12",,"1064","1064","Sell","Equity Shares","3002715","0.12","07-Nov-2025","07-Nov-2025","07-Nov-2025","Off Market","-","-","0","0","0","0","NA","-","10-Nov-2025 16:52","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189311_1569877_10112025045215_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  OPJ ESOP Plan 2021 A/c","Other","Equity Shares","3005624","0.12",,"345","345","Sell","Equity Shares","3005279","0.12","06-Nov-2025","06-Nov-2025","07-Nov-2025","Off Market","-","-","0","0","0","0","NA","-","10-Nov-2025 16:52","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189311_1569877_10112025045215_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c","Other","Equity Shares","3007525","0.12",,"1901","2214893","Sell","Equity Shares","3005624","0.12","06-Nov-2025","06-Nov-2025","07-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","10-Nov-2025 16:52","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189311_1569877_10112025045215_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  OPJ ESOP Plan 2021 A/c","Other","Equity Shares","2807525","0.11",,"200000","233922678","Buy","Equity Shares","3007525","0.12","06-Nov-2025","06-Nov-2025","07-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","10-Nov-2025 16:52","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189311_1569877_10112025045215_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c","Other","Equity Shares","2815495","0.12",,"7970","7970","Sell","Equity Shares","2807525","0.11","04-Nov-2025","04-Nov-2025","06-Nov-2025","Off Market","-","-","0","0","0","0","NA","-","10-Nov-2025 16:52","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189311_1569877_10112025045215_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c","Other","Equity Shares","2819865","0.12",,"36","42559","Sell","Equity Shares","2819829","0.12","04-Nov-2025","04-Nov-2025","06-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","10-Nov-2025 16:52","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189311_1569877_10112025045215_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  OPJ ESOP Plan 2021 A/c","Other","Equity Shares","2819829","0.12",,"4334","4334","Sell","Equity Shares","2815495","0.12","04-Nov-2025","04-Nov-2025","06-Nov-2025","Off Market","-","-","0","0","0","0","NA","-","10-Nov-2025 16:52","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189311_1569877_10112025045215_WEB.xml"
"IKS","Inventurus Knowledge Solutions Limited","7(2)","KASHYAP KHADASHANKAR JOSHI","-","Equity Shares","230794","0.13",,"117000","190964077","Sell","Equity Shares","113794","0.07","06-Nov-2025","06-Nov-2025","07-Nov-2025","Market Sale","-","-","0","0","0","0","BSE","-","10-Nov-2025 16:50","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189310_1569862_10112025045008_WEB.xml"
"IKS","Inventurus Knowledge Solutions Limited","7(2)","SRIKANTH RANGANATHAN","-","Equity Shares","Nil","0",,"2000","1648740","Buy","Equity Shares","2000","0","06-Nov-2025","06-Nov-2025","06-Nov-2025","ESOP","-","-","0","0","0","0","NA","-","10-Nov-2025 16:50","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189310_1569862_10112025045008_WEB.xml"
"IKS","Inventurus Knowledge Solutions Limited","7(2)","JASON MICHAEL KOLINOSKI","-","Equity Shares","119601","0.07",,"63000","102690000","Sell","Equity Shares","56601","0.03","06-Nov-2025","06-Nov-2025","07-Nov-2025","Market Sale","-","-","0","0","0","0","BSE","-","10-Nov-2025 16:50","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189310_1569862_10112025045008_WEB.xml"
"ZENSARTECH","Zensar Technologies Limited","7(2)","Zensar Employees Welfare Trust","Employees/Designated Employees","Equity Shares","Nil","0",,"130000","96809752","Buy","Equity Shares","130000","0.06","04-Nov-2025","04-Nov-2025","07-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","10-Nov-2025 16:46","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189308_1569847_10112025044641_WEB.xml"
"ZENSARTECH","Zensar Technologies Limited","7(2)","Zensar Employees Welfare Trust","Employees/Designated Employees","Equity Shares","130000","0.06",,"140000","100240000","Buy","Equity Shares","270000","0.12","06-Nov-2025","06-Nov-2025","07-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","10-Nov-2025 16:46","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189308_1569847_10112025044641_WEB.xml"
"CHEMBONDCH","Chembond Chemicals Limited","7(2)","Nirmal V. Shah","Promoters","Equity Shares","3641876","13.54",,"2173","334642","Buy","Equity Shares","3644049","13.55","06-Nov-2025","06-Nov-2025","07-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","10-Nov-2025 15:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189303_1569760_10112025035716_WEB.xml"
"CHEMBONDCH","Chembond Chemicals Limited","7(2)","Nirmal V. Shah","Promoters","Equity Shares","3644049","13.55",,"6000","928020","Buy","Equity Shares","3650049","13.57","07-Nov-2025","07-Nov-2025","07-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","10-Nov-2025 15:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189303_1569760_10112025035716_WEB.xml"
"THYROCARE","Thyrocare Technologies Limited","7(2)","Rajkumar Singh Kushawaha","-","Equity Shares","1000","0",,"900","1235999","Sell","Equity Shares","100","0","07-Nov-2025","07-Nov-2025","08-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","10-Nov-2025 15:06","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189301_1569691_10112025030620_WEB.xml"
"THYROCARE","Thyrocare Technologies Limited","7(2)","Rajkumar Singh Kushawaha","-","Equity Shares","1700","0",,"700","927335","Sell","Equity Shares","1000","0","06-Nov-2025","06-Nov-2025","07-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","10-Nov-2025 15:06","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189301_1569691_10112025030620_WEB.xml"
"ARVINDFASN","Arvind Fashions Limited","7(2)","Giridhar Kalyanaraman","Employees/Designated Employees","Equity Shares","6000","0",,"5000","2608650","Sell","Equity Shares","1000","0","06-Nov-2025","06-Nov-2025","07-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","10-Nov-2025 14:31","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189299_1569654_10112025023152_WEB.xml"
"STEL","Stel Holdings Limited","7(2)","LEBNITZE REAL ESTATES PVT LTD","Promoter Group","Equity Shares","442580","2.39",,"2523","1049046","Buy","Equity Shares","445103","2.41","06-Nov-2025","07-Nov-2025","07-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","10-Nov-2025 13:11","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189297_1569576_10112025011122_WEB.xml"
"STEL","Stel Holdings Limited","7(2)","LEBNITZE REAL ESTATES PVT LTD","Promoter Group","Equity Shares","442480","2.39",,"100","40496","Buy","Equity Shares","442580","2.39","06-Nov-2025","07-Nov-2025","07-Nov-2025","Market Purchase","-","-","0","0","0","0","BSE","-","10-Nov-2025 13:11","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189297_1569576_10112025011122_WEB.xml"
"STEL","Stel Holdings Limited","7(2)","LEBNITZE REAL ESTATES PVT LTD","Promoter Group","Equity Shares","438227","2.37",,"4253","1722294","Buy","Equity Shares","442480","2.39","06-Nov-2025","07-Nov-2025","07-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","10-Nov-2025 13:11","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189297_1569576_10112025011122_WEB.xml"
"PIGL","Power & Instrumentation (Gujarat) Limited","7(2)","POWER INFRA CONS PRIVATE LIMITED","Promoter Group","Warrants","290000","1.37",,"150000","9421875","Sell","Warrants","140000","0.66","06-Nov-2025","06-Nov-2025","08-Nov-2025","Conversion of security","-","-","0","0","0","0","NA","-","08-Nov-2025 16:15","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189295_1569104_08112025041528_WEB.xml"
"PIGL","Power & Instrumentation (Gujarat) Limited","7(2)","POWER INFRA CONS PRIVATE LIMITED","Promoter Group","Equity Shares","1360000","6.42",,"150000","12562500","Buy","Equity Shares","1510000","8.38","06-Nov-2025","06-Nov-2025","08-Nov-2025","Conversion of security","-","-","0","0","0","0","NA","-","08-Nov-2025 16:15","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189295_1569104_08112025041528_WEB.xml"
"PIGL","Power & Instrumentation (Gujarat) Limited","7(2)","POWER INFRA CONS PRIVATE LIMITED","Promoter Group","Equity Shares","1360000","6.42",,"150000","12562500","Buy","Equity Shares","1510000","8.38","06-Nov-2025","06-Nov-2025","08-Nov-2025","Conversion of security","-","-","0","0","0","0","NA","-","08-Nov-2025 16:08","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189294_1569092_08112025040811_WEB.xml"
"PIGL","Power & Instrumentation (Gujarat) Limited","7(2)","POWER INFRA CONS PRIVATE LIMITED","Promoter Group","Warrants","290000","1.37",,"150000","9421875","Sell","Warrants","140000","0.66","06-Nov-2025","06-Nov-2025","08-Nov-2025","Conversion of security","-","-","0","0","0","0","NA","-","08-Nov-2025 16:08","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189294_1569092_08112025040811_WEB.xml"
"STALLION","Stallion India Fluorochemicals Limited","7(2)","SHAZAD SHERIAR RUSTOMJI","Promoters","Equity Shares","53013111","66.83",,"790890","206145478","Sell","Equity Shares","52222221","65.83","03-Nov-2025","03-Nov-2025","03-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","08-Nov-2025 15:59","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189292_1569085_08112025035933_WEB.xml"
