Date,Symbol,Client_Name,Buy_Sell,Quantity,Price,Source
2024-11-04,AFCONS,GOLDMAN SACHS FUNDS - GOLDMAN SACHS INDIA EQUITY PORTFOLIO,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,AFCONS,JUPITER INDIA FUND,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,AFCONS,NOMURA FUNDS IRELAND PLC NOMURA FUNDS IRELAND INDIA EQUITY FUND,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,AFCONS,NOMURA INDIA INVESTMENT FUND MOTHER FUND,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,AKSHAR,ANKITA VISHAL SHAH,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,BAHETI,SHANKERLAL BANSILAL SHAH,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,DANISH,MANSI SHARE AND STOCK ADVISORS PVT LTD,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,EXCEL,RAHUL UPPAL,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,EXCEL,RAHUL UPPAL,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,EXCEL,SHARE INDIA SECURITIES LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,EXCEL,SHARE INDIA SECURITIES LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,JYOTISTRUC,AION JYOTI LLC,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,KSHITIJPOL,BHAVISHYA ECOMMERCE PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,KSHITIJPOL,BHAVISHYA ECOMMERCE PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,KSHITIJPOL,PRABHU LAL MEENA,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,KSHITIJPOL,TRANSGLOBAL SECURITIES LTD,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,KSHITIJPOL,TRANSGLOBAL SECURITIES LTD,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,LAKSHYA,MANSI SHARE AND STOCK ADVISORS PVT LTD,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,MACOBSTECH,VASANT BALIRAMPANT BELORKAR,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,MALUPAPER,ORION STOCKS LTD,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,MALUPAPER,ORION STOCKS LTD,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,MHHL,ANANTHARAMAKRISHNA P,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,OBSCP,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,OBSCP,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,OLIL,HARDIK P SHAH (HUF),BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,PRITI,ZAKI ABBAS NASSER,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,SABAR,THE TRUSTEE FOR BLACK SWAN SUPER FUND,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,UMAEXPORTS,NAVRATRI SHARE TRADING PRIVATE LIMITED .,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,UTSSAV,ASHIKA GLOBAL SECURITIES PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-04,VINCOFE,NAVRATRI SHARE TRADING PRIVATE LIMITED .,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,AKSHAR,ANKITA VISHAL SHAH,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,AKSHAR,ANKITA VISHAL SHAH,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,AKSHAR,ISHAAN TRADEFIN LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,AKSHAR,ISHAAN TRADEFIN LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,CBAZAAR,HI GROWTH CORPORATE SERVICES PVT LTD,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,CBAZAAR,HI GROWTH CORPORATE SERVICES PVT LTD,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,DIL,ELAN VENTURES PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,DIL,ELAN VENTURES PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,KSHITIJPOL,BHAVISHYA ECOMMERCE PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,KSHITIJPOL,BHAVISHYA ECOMMERCE PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,KSHITIJPOL,SHUBHAM KUMAR,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,KSHITIJPOL,SHUBHAM KUMAR,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,MHHL,ANANTHARAMAKRISHNA P,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,MIEL,NORTH STAR OPPORTUNITIES FUND VCC-BULL VALUE INCORPORATED VCC SUB-FUND,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,OLIL,YASH NITINBHAI TRIVEDI,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,ORIENTTECH,AAKRAYA RESEARCH LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,ORIENTTECH,AAKRAYA RESEARCH LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,ORIENTTECH,HRTI PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,ORIENTTECH,HRTI PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,ORIENTTECH,QE SECURITIES LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,ORIENTTECH,QE SECURITIES LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,PREMIUM,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,PRITI,MBRD INVESTMENT,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,PRITI,ZAKI ABBAS NASSER,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,TECHERA,LAROIA MONA,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,TI,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-05,TI,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,ATALREAL,JOSEPH EMMANUEL RAVI,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,CCL,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,CCL,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,KSHITIJPOL,BHAVISHYA ECOMMERCE PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,KSHITIJPOL,BHAVISHYA ECOMMERCE PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,KSHITIJPOL,RAMESH LAL,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,MAANALU,ISHAAN TRADEFIN LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,MAANALU,ISHAAN TRADEFIN LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,MITTAL,ANIL RAMANAND AGARWAL (HUF),SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,MITTAL,ANIL RAMANAND AGARWAL (HUF),BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,MITTAL,COMFORT CAPITAL PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,MITTAL,COMFORT CAPITAL PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,MITTAL,PANISH RAJEEV SHETTY,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,MITTAL,PANISH RAJEEV SHETTY,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,ORIENTTECH,AAKRAYA RESEARCH LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,ORIENTTECH,AAKRAYA RESEARCH LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,ORIENTTECH,ALPHAGREP SECURITIES PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,ORIENTTECH,ALPHAGREP SECURITIES PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,ORIENTTECH,HRTI PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,ORIENTTECH,HRTI PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,ORIENTTECH,QE SECURITIES LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,ORIENTTECH,QE SECURITIES LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,SPECTSTM,AG DYNAMIC FUNDS LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,SPECTSTM,MAA VAISHNO VENTURE,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,SPECTSTM,SAROJ GUPTA,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,SPECTSTM,SAROJ GUPTA,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-06,TFCILTD,ADITYA KUMAR HALWASIYA,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,ARROWGREEN,TARUN SURESH JAIN,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,GATECHDVR,DHRUV GANJI,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,GATECHDVR,RAJESH KUMAR GUPTA,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,GPECO,GOLDEN BIO ENERGY LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,GSMFOILS,SWAPNIL MEHTA,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,KBCGLOBAL,NARSHI HAMIRBHAI DANGODRA,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,KBCGLOBAL,NARSHI HAMIRBHAI DANGODRA,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,KRN,AAKRAYA RESEARCH LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,KRN,AAKRAYA RESEARCH LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,KRN,ALPHAGREP SECURITIES PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,KRN,ALPHAGREP SECURITIES PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,KRN,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,KRN,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,KRN,HRTI PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,KRN,HRTI PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,KSHITIJPOL,BHAVISHYA ECOMMERCE PRIVATE LIMITED,BUY,1.0,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,KSHITIJPOL,BHAVISHYA ECOMMERCE PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,KSHITIJPOL,PRABHU LAL MEENA,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,LOKESHMACH,VISHAL  KARWA,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,MACOBSTECH,DALMIA FAMILY OFFICE TRUST,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,MACOBSTECH,RAKESH KUMAR,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,MACOBSTECH,RAKESH KUMAR,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,MEDICO,MANISH NITIN THAKUR,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,MEDICO,VIJAYGOPAL PARASRAM ATAL,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,ORTINGLOBE,SHIVAM OMAR,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,ORTINGLOBE,SHIVAM OMAR,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,PARAGMILK,JAYDEV MUKUND MODY,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,PYRAMID,HRTI PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,PYRAMID,HRTI PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,SDREAMS,NORTH STAR OPPORTUNITIES FUND VCC-BULL VALUE INCORPORATED VCC SUB-FUND,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,SDREAMS,PEANENCE COMMERCIAL PVT LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,SOLEX,GRACIOUS ADVISORS LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,SOLEX,SANJUDEVI RAMESHCHANDRA CHANDAK,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,SWANENERGY,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,SWANENERGY,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,TEAMLEASE,T. ROWE PRICE INTERNATIONAL DISCOVERY FUND,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,TERASOFT,AMIT GOYAL,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,TERASOFT,CHHIMPA NARAYAN,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,TERASOFT,CHHIMPA NARAYAN,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,TERASOFT,NK SECURITIES RESEARCH PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,TERASOFT,NK SECURITIES RESEARCH PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,TERASOFT,SHREE JAYANT ENTERPRISE,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,TERASOFT,SILVER LINE VENTURES PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,TERASOFT,SILVER LINE VENTURES PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,TERASOFT,YELLOWSTONE VENTURES LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,UCL-RE,DEEPA MUKESHKUMAR CHAUDHRY,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,UCL-RE,MUKESHKUMAR KANTILAL CHAUDHARI,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,VSTL,YOGESH KUMAR SHARMA,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-07,VSTL,YOGESH KUMAR SHARMA,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,ADROITPP1,RADHIKA  RASTOGI,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,ADROITPP1,RADHIKA  RASTOGI,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,AVALON,AAKRAYA RESEARCH LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,AVALON,AAKRAYA RESEARCH LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,AVALON,HRTI PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,AVALON,HRTI PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,BEWLTD,VIRTUOUS CAPITAL LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,CPS,PRASOON PANKAJ,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,ENVIRO,MANSI SHARE AND STOCK ADVISORS PVT LTD,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,GATECHDVR,DHRUV GANJI,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,HECPROJECT,ILESHKUMAR PURSHOTTAMDAS SHAH,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,HECPROJECT,SPRING VENTURES,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,HECPROJECT,SPRING VENTURES,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,HERCULES,NK SECURITIES RESEARCH PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,HERCULES,NK SECURITIES RESEARCH PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,HINDWAR-RE,SHASHANK S KHADE,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,IMFA,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,IMFA,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,ITI,AAKRAYA RESEARCH LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,ITI,AAKRAYA RESEARCH LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,ITI,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,ITI,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,KARMAENG,ORION STOCKS LTD,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,KARMAENG,ORION STOCKS LTD,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,KRN,AAKRAYA RESEARCH LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,KRN,AAKRAYA RESEARCH LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,KRN,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,KRN,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,KSHITIJPOL,BHAVISHYA ECOMMERCE PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,KSHITIJPOL,BHAVISHYA ECOMMERCE PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,KSHITIJPOL,BHOLA MOTOR FINANCE PRIVATE LIMITED .,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,LAKSHYA,ROHAN GUPTA,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,MEDICO,MANISH NITIN THAKUR,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,MEDICO,VIJAYGOPAL PARASRAM ATAL,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,MITTAL,RAJESH SUBHASH JANGAM,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,PRESSTONIC,MANVI JAIN,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,PRESSTONIC,MANVI JAIN,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,TERASOFT,ARHAM WEALTH MANAGEMENT PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,TERASOFT,ARHAM WEALTH MANAGEMENT PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,TERASOFT,ASCENT QUANT RESEARCH PVT. LTD.,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,TERASOFT,ASCENT QUANT RESEARCH PVT. LTD.,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,TERASOFT,HIREN PARAMANAND SHAH,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,TERASOFT,IRAGE BROKING SERVICES LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,TERASOFT,IRAGE BROKING SERVICES LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,TERASOFT,KOLLU UPENDAR RAO,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,TERASOFT,MICROCURVES TRADING PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,TERASOFT,MICROCURVES TRADING PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,TERASOFT,NK SECURITIES RESEARCH PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,TERASOFT,NK SECURITIES RESEARCH PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,TERASOFT,QE SECURITIES LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,TERASOFT,QE SECURITIES LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,TERASOFT,SHARE INDIA SECURITIES LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,TERASOFT,SHARE INDIA SECURITIES LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,TERASOFT,SHREE JAYANT ENTERPRISE,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,TERASOFT,YASH VINOD AGARWAL,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,TERASOFT,YASH VINOD AGARWAL,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,UCL-RE,DILIPBHAI VALABHAI PRAJAPATI,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,UCL-RE,LAY KANJIBHAI DESAI,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,UCL-RE,S D INVESTMENTS,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,UCL-RE,SHAHJAD MANZER KHAN,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,USK,MATH GANESH HIRI,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,USK,MATH GANESH HIRI,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,WIPRO,PRAZIM TRADERS,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,WIPRO,PRAZIM TRADING AND INVESTMENT COMPANY PVT LTD,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,WIPRO,ZASH TRADERS,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,WOL3D,KAUSHAL V KOTHARI,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-08,WOL3D,KAUSHAL V KOTHARI,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-11,AARTIIND,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-11,AARTIIND,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-11,ADROITINFO,QE SECURITIES LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-11,ADROITINFO,QE SECURITIES LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-11,ADROITPP1,KAILASHBEN ASHOKKUMAR PATEL,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-11,AHIMSA,AG DYNAMIC FUNDS LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2024-11-11,AHIMSA,CRAFT EMERGING MARKET FUND PCC- CITADEL CAPITAL FUND,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
