"SYMBOL 
","COMPANY 
","REGULATION 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","TYPE OF SECURITY (PRIOR) 
","NO. OF SECURITY (PRIOR) 
","% SHAREHOLDING (PRIOR) 
","TYPE OF SECURITY (ACQUIRED/DISPLOSED) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
","% POST 
","DATE OF ALLOTMENT/ACQUISITION FROM 
","DATE OF ALLOTMENT/ACQUISITION TO 
","DATE OF INITMATION TO COMPANY 
","MODE OF ACQUISITION 
","DERIVATIVE TYPE SECURITY 
","DERIVATIVE CONTRACT SPECIFICATION 
","NOTIONAL VALUE(BUY) 
","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) 
","NOTIONAL VALUE(SELL) 
","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) 
","EXCHANGE 
","REMARK 
","BROADCASTE DATE AND TIME 
","XBRL 
"
"GLAND","Gland Pharma Limited","7(2)","P LAKSHMI NARAYANA","Employees/Designated Employees","Equity Shares","1100","0",,"300","540845","Sell","Equity Shares","800","0","21-Nov-2025","21-Nov-2025","24-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","25-Nov-2025 17:11","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190140_1579711_25112025051123_WEB.xml"
"TARMAT","Tarmat Limited","7(2)","DILIP VARGHESE","Promoters","Equity Shares","1249615","5.19",,"9000","477000","Buy","Equity Shares","1258615","5.23","24-Nov-2025","24-Nov-2025","24-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","25-Nov-2025 17:09","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190139_1579709_25112025050950_WEB.xml"
"HEG","HEG Limited","7(2)","Manish Gulati","Director","Equity Shares","Nil","0",,"4000","1988360","Buy","Equity Shares","4000","0","24-Nov-2025","24-Nov-2025","25-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","25-Nov-2025 16:53","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190135_1579695_25112025045259_WEB.xml"
"SADBHAV","Sadbhav Engineering Limited","7(2)","Shashin Vishnubhai Patel","Promoter Group","Equity Shares","10324072","6.02",,"437500","4738125","Buy","Equity Shares","10761572","6.27","20-Nov-2025","20-Nov-2025","24-Nov-2025","Off Market","-","-","0","0","0","0","NA","-","25-Nov-2025 16:29","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190133_1579668_25112025042902_WEB.xml"
"SADBHAV","Sadbhav Engineering Limited","7(2)","Rekhaben Vasisthakumar Patel","Promoter Group","Equity Shares","437500","0.25",,"437500","4738125","Sell","Equity Shares","Nil","0","20-Nov-2025","20-Nov-2025","24-Nov-2025","Off Market","-","-","0","0","0","0","NA","-","25-Nov-2025 16:29","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190133_1579668_25112025042902_WEB.xml"
"TTL","T T Limited","7(2)","SANJAY KUMAR JAIN","Promoter Group","Equity Shares","5924736","2.29",,"30700","291554","Buy","Equity Shares","5955436","2.3","24-Nov-2025","25-Nov-2025","25-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","25-Nov-2025 16:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190131_1579662_25112025042353_WEB.xml"
"INDOTECH","Indo Tech Transformers Limited","7(2)","Shirdi Sai Electricals Limited","Promoters","Equity Shares","7965000","75",,"2761200","4719995280","Pledge","Equity Shares","7965000","75","21-Nov-2025","21-Nov-2025","24-Nov-2025","Pledge Creation","-","-","0","0","0","0","NA","-","25-Nov-2025 16:20","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190127_1579656_25112025041959_WEB.xml"
"WESTLIFE","WESTLIFE FOODWORLD LIMITED","7(3)","ESOS Westlife Trust","-","Equity Shares","540261","0.35",,"122847","68318263","Buy","Equity Shares","663108","0.43","19-Nov-2025","19-Nov-2025","24-Nov-2025","Market Purchase","-","-","0","0","0","0","-","-","25-Nov-2025 15:55","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190124_1579641_25112025035543_WEB.xml"
"WESTLIFE","WESTLIFE FOODWORLD LIMITED","7(3)","ESOS Westlife Trust","-","Equity Shares","663108","0.43",,"28411","15625107","Buy","Equity Shares","691519","0.44","20-Nov-2025","20-Nov-2025","24-Nov-2025","Market Purchase","-","-","0","0","0","0","-","-","25-Nov-2025 15:55","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190124_1579641_25112025035543_WEB.xml"
"AARTECH","Aartech Solonics Limited","7(2)","AMIT ANIL RAJE","Promoters","Equity Shares","4703500","14.8",,"10145","520235","Buy","Equity Shares","4713645","14.83","24-Nov-2025","24-Nov-2025","24-Nov-2025","Market Purchase","-","-","0","0","0","0","MSEI","-","25-Nov-2025 15:40","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190121_1579633_25112025034057_WEB.xml"
"AARTECH","Aartech Solonics Limited","7(2)","AMIT ANIL RAJE","Promoters","Equity Shares","4703500","14.8",,"10145","520235","Buy","Equity Shares","4713645","14.83","24-Nov-2025","24-Nov-2025","24-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","25-Nov-2025 15:40","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190121_1579633_25112025034057_WEB.xml"
"KPITTECH","KPIT Technologies Limited","7(2)","KPIT TECHNOLOGIES LIMITED EMPLOYEES WELFARE TRUST","Other","Equity Shares","2063840","0.75",,"2575","25750","Sell","Equity Shares","2061265","0.75","21-Nov-2025","21-Nov-2025","21-Nov-2025","ESOP","-","-","0","0","0","0","NA","-","25-Nov-2025 15:34","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190119_1579630_25112025033422_WEB.xml"
"CEATLTD","CEAT Limited","7(2)","CEAT Employees Welfare Trust","Other","Equity Shares","106000","0",,"2572","10018966","Buy","Equity Shares","108572","0","24-Nov-2025","24-Nov-2025","25-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","25-Nov-2025 15:06","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190116_1579611_25112025030615_WEB.xml"
"WSI","W S Industries (I) Limited","7(2)","S. Aravindan","Promoters","Equity Shares","4505302","6.83",,"50716","3891843","Buy","Equity Shares","4556018","6.91","21-Nov-2025","21-Nov-2025","24-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","25-Nov-2025 14:20","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190112_1579593_25112025022040_WEB.xml"
"WSI","W S Industries (I) Limited","7(2)","Mamatha P","Promoter Group","Equity Shares","1007854","1.52",,"50000","3818401","Sell","Equity Shares","957854","1.45","21-Nov-2025","21-Nov-2025","24-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","25-Nov-2025 14:20","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190112_1579593_25112025022040_WEB.xml"
"NIITMTS","Niit Learning Systems Limited","7(2)","Jaya Chakravarti","-","Equity Shares","18600","0.01",,"18600","6728550","Pledge Revoke","Equity Shares","18600","0.01","21-Nov-2025","21-Nov-2025","24-Nov-2025","-","-","-","0","0","0","0","NA","-","25-Nov-2025 13:09","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190107_1579569_25112025010859_WEB.xml"
"NIITMTS","Niit Learning Systems Limited","7(2)","Jaya Chakravarti","-","Equity Shares","18600","0.01",,"18600","6621600","Sell","Equity Shares","Nil","0","21-Nov-2025","21-Nov-2025","24-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","25-Nov-2025 13:09","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190107_1579569_25112025010859_WEB.xml"
"HEG","HEG Limited","7(2)","Redrose Vanijya LLP","Promoter Group","Equity Shares","55873775","28.95",,"674000","350669648","Buy","Equity Shares","56547775","29.3","25-Nov-2025","25-Nov-2025","25-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","25-Nov-2025 13:02","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190105_1579562_25112025010212_WEB.xml"
"SURYAROSNI","Surya Roshni Limited","7(2)","Cubitex Marketing Private Limited","Promoter Group","Equity Shares","19641000","9.03",,"15000","3850871","Buy","Equity Shares","19656000","9.03","24-Nov-2025","24-Nov-2025","25-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","25-Nov-2025 12:54","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190103_1579557_25112025125457_WEB.xml"
"SURYAROSNI","Surya Roshni Limited","7(2)","Diwarkar Marketing Private Limited","Promoter Group","Equity Shares","22683000","10.42",,"10000","2583870","Buy","Equity Shares","22693000","10.43","21-Nov-2025","21-Nov-2025","22-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","25-Nov-2025 12:54","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190103_1579557_25112025125457_WEB.xml"
"NIBL","NRB Industrial Bearings Limited","7(2)","Aarti Devesh Sahney","Promoters","Equity Shares","683520","2.82",,"76970","2372985","Buy","Equity Shares","760490","3.14","24-Nov-2025","24-Nov-2025","24-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","25-Nov-2025 12:51","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190101_1579553_25112025125128_WEB.xml"
"GLOBAL","Global Education Limited","7(2)","MIDASTECH VENTURES PRIVATE LIMITED","Promoters","Equity Shares","18113730","35.59",,"3000","241200","Buy","Equity Shares","18116730","35.59","24-Nov-2025","24-Nov-2025","25-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","25-Nov-2025 11:41","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190091_1579517_25112025114108_WEB.xml"
"SYSTANGO","Systango Technologies Limited","7(2)","Bhuvan Dani","-","Equity Shares","155200","1.06",,"4400","1346022","Sell","Equity Shares","150800","1.03","11-Nov-2025","19-Nov-2025","21-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","25-Nov-2025 11:37","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190089_1579513_25112025113736_WEB.xml"
"SYSTANGO","Systango Technologies Limited","7(2)","Hitesh Chouhan","-","Equity Shares","78800","0.54",,"3600","1173009","Sell","Equity Shares","75200","0.51","14-Nov-2025","19-Nov-2025","21-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","25-Nov-2025 11:37","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190089_1579513_25112025113736_WEB.xml"
"UDS","Updater Services Limited","7(2)","Raghunandana Tangirala","Promoters","Equity Shares","16132979","24.1",,"3000","567000","Buy","Equity Shares","16135979","24.1","24-Nov-2025","24-Nov-2025","25-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","25-Nov-2025 11:26","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190087_1579507_25112025112620_WEB.xml"
"MBEL","M & B Engineering Limited","7(2)","Birju Maheshbhai Patel","Director","Equity Shares","15558","0.03",,"5000","1970000","Buy","Equity Shares","20558","0.04","21-Nov-2025","21-Nov-2025","24-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","25-Nov-2025 10:10","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190083_1579490_25112025101003_WEB.xml"
"PAISALO","Paisalo Digital Limited","7(2)","EQUILIBRATED VENTURE CFLOW PRIVATE LIMITED","Promoter Group","Equity Shares","186763880","20.53",,"2500000","86575000","Pledge Revoke","Equity Shares","186763880","20.53","21-Nov-2025","21-Nov-2025","25-Nov-2025","Revokation of Pledge","-","-","0","0","0","0","NA","-","25-Nov-2025 10:05","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190081_1579485_25112025100533_WEB.xml"
"MANINFRA","Man Infraconstruction Limited","7(2)","Parag K. Shah","Promoters","Equity Shares","119083405","29.5",,"100000","12138000","Buy","Equity Shares","119183405","29.52","24-Nov-2025","24-Nov-2025","25-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","25-Nov-2025 09:13","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190079_1579478_25112025091304_WEB.xml"
"USHAMART","Usha Martin Limited","7(2)","Usha Martin Limited Employee Welfare Trust","Other","Equity Shares","190500","0.06",,"38000","16526392","Buy","Equity Shares","228500","0.08","21-Nov-2025","21-Nov-2025","24-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","24-Nov-2025 22:19","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190077_1579464_24112025101926_WEB.xml"
"KARURVYSYA","Karur Vysya Bank Limited","7(2)","Nirmala","Promoter Group","Equity Shares","641191","0.07",,"90000","0","Sell","Equity Shares","551191","0.06","19-Nov-2025","19-Nov-2025","21-Nov-2025","Gift","-","-","0","0","0","0","NSE","-","24-Nov-2025 21:08","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190074_1579453_24112025090835_WEB.xml"
"HFCL","HFCL Limited","7(2)","HFCL Employees Trust","Other","Equity Shares","534500","0.04",,"43800","904470","Sell","Equity Shares","490700","0.03","21-Nov-2025","21-Nov-2025","24-Nov-2025","Off Market","-","-","0","0","0","0","NA","-","24-Nov-2025 20:17","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190072_1579435_24112025081755_WEB.xml"
"IEML","Indian Emulsifiers Limited","7(2)","YASH TIKEKAR","Promoters","Equity Shares","5880050","48.11",,"12500","1564475","Buy","Equity Shares","5892550","48.21","18-Nov-2025","18-Nov-2025","20-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","24-Nov-2025 19:40","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190070_1579419_24112025074045_WEB.xml"
"PARAGMILK","Parag Milk Foods Limited","7(2)","Sixth Sense India Opportunities III","Other","Equity Shares","6019658","4.81",,"286000","102812941","Sell","Equity Shares","5733658","4.58","19-Nov-2025","19-Nov-2025","21-Nov-2025","Market Sale","-","-","0","0","0","0","-","-","24-Nov-2025 19:35","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190069_1579413_24112025073538_WEB.xml"
"THYROCARE","Thyrocare Technologies Limited","7(2)","AADITYA BHANDARI","-","Equity Shares","1693","0",,"400","619009","Sell","Equity Shares","1293","0","21-Nov-2025","21-Nov-2025","24-Nov-2025","Market Sale","-","-","0","0","0","0","BSE","-","24-Nov-2025 19:24","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190067_1579405_24112025072438_WEB.xml"
"ELGNZ","Eleganz Interiors Limited","7(2)","Sameer Akshay Pakvasa","Promoters","Equity Shares","15604379","69.05",,"13000","1373261","Buy","Equity Shares","15617379","69.1","20-Nov-2025","24-Nov-2025","24-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","24-Nov-2025 19:24","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190066_1579403_24112025072430_WEB.xml"
"MFSL","Max Financial Services Limited","7(2)","MAX VENTURES INVESTMENT HOLDINGS PRIVATE LIMITED","Promoters","Equity Shares","5595923","1.62",,"1600000","2689600000","Sell","Equity Shares","3995923","1.16","21-Nov-2025","21-Nov-2025","24-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","24-Nov-2025 19:20","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190063_1579398_24112025072024_WEB.xml"
"TIMETECHNO","Time Technoplast Limited","7(2)","Time Exports Private Limited","Promoters","Equity Shares","44401550","8.99",,"55000","10905400","Buy","Equity Shares","44456550","9.01","24-Nov-2025","24-Nov-2025","24-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","24-Nov-2025 19:19","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190062_1579396_24112025071904_WEB.xml"
"BAJAJELEC","Bajaj Electricals Limited","7(2)","DEEPAK AGGARWAL","Employees/Designated Employees","Equity Shares","5102","0",,"5102","2663244","Sell","Equity Shares","Nil","0","24-Nov-2025","24-Nov-2025","24-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","24-Nov-2025 18:44","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190057_1579385_24112025064455_WEB.xml"
"PKTEA","The Peria Karamalai Tea & Produce Company Limited","7(2)","PLACID LIMITED","Promoter Group","Equity Shares","1174357","37.93",,"2283","1695079","Buy","Equity Shares","1176640","38.01","18-Nov-2025","20-Nov-2025","24-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","24-Nov-2025 18:07","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190044_1579330_24112025060743_WEB.xml"
"CEATLTD","CEAT Limited","7(2)","CEAT Employees Welfare Trust","Other","Equity Shares","94000","0",,"4000","15645997","Buy","Equity Shares","98000","0","19-Nov-2025","19-Nov-2025","21-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","24-Nov-2025 18:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190042_1579327_24112025060423_WEB.xml"
"CEATLTD","CEAT Limited","7(2)","CEAT Employees Welfare Trust","Other","Equity Shares","102000","0",,"4000","15666570","Buy","Equity Shares","106000","0","21-Nov-2025","21-Nov-2025","24-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","24-Nov-2025 18:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190042_1579327_24112025060423_WEB.xml"
"CEATLTD","CEAT Limited","7(2)","CEAT Employees Welfare Trust","Other","Equity Shares","98000","0",,"4000","15569681","Buy","Equity Shares","102000","0","20-Nov-2025","20-Nov-2025","21-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","24-Nov-2025 18:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190042_1579327_24112025060423_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Sanjay Narayan Kadam","-","Equity Shares","15374","0",,"1000","4076631","Sell","Equity Shares","14374","0","20-Nov-2025","20-Nov-2025","21-Nov-2025","Market Sale","-","-","0","0","0","0","BSE","-","24-Nov-2025 17:29","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190038_1579302_24112025052929_WEB.xml"
"DBCORP","D.B.Corp Limited","7(2)","D B Power Limited","Promoter Group","Equity Shares","2056540","1.15",,"3446","892741","Buy","Equity Shares","2059986","1.16","21-Nov-2025","21-Nov-2025","21-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","24-Nov-2025 17:21","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190036_1579298_24112025052156_WEB.xml"
"M&MFIN","Mahindra & Mahindra Financial Services Limited","7(2)","Dharmesh Vakharia","Employees/Designated Employees","Equity Shares","18873","0",,"8000","2796250","Sell","Equity Shares","10873","0","21-Nov-2025","21-Nov-2025","24-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","24-Nov-2025 17:21","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190035_1579296_24112025052132_WEB.xml"
"SAFARI","Safari Industries (India) Limited","7(2)","JAGAN RAMASWAMY","-","Equity Shares","1978","0",,"1978","4599786","Sell","Equity Shares","Nil","0","19-Nov-2025","24-Nov-2025","24-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","24-Nov-2025 17:03","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190032_1579287_24112025050317_WEB.xml"
"RPTECH","Rashi Peripherals Limited","7(2)","Krishna Kumar Choudhary","Promoters","Equity Shares","1391528","2.11",,"4000","1304500","Buy","Equity Shares","1395528","2.12","21-Nov-2025","21-Nov-2025","24-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","24-Nov-2025 16:51","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190030_1579276_24112025045109_WEB.xml"
"RPTECH","Rashi Peripherals Limited","7(2)","Krishna Kumar Choudhary","Promoters","Equity Shares","1389028","2.11",,"2500","815500","Buy","Equity Shares","1391528","2.11","21-Nov-2025","21-Nov-2025","24-Nov-2025","Market Purchase","-","-","0","0","0","0","BSE","-","24-Nov-2025 16:51","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190030_1579276_24112025045109_WEB.xml"
"BRACEPORT","Brace Port Logistics Limited","7(2)","TARUN SHARMA","Promoters","Equity Shares","84700","0.75",,"6400","547200","Buy","Equity Shares","91100","0.8","19-Nov-2025","19-Nov-2025","21-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","24-Nov-2025 16:42","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190028_1579272_24112025044207_WEB.xml"
"DHTL","Docmode Health Technologies Limited","7(2)","Paulson Paul Thazhathedath","Promoters","Equity Shares","558785","17.77",,"44403","4982016","Pledge Invoke","Equity Shares","514382","16.36","21-Nov-2025","21-Nov-2025","24-Nov-2025","Off Market","-","-","0","0","0","0","NA","-","24-Nov-2025 16:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190026_1579268_24112025043858_WEB.xml"
"BRACEPORT","Brace Port Logistics Limited","7(2)","YASHPAL SHARMA","Promoters","Equity Shares","84700","0.75",,"11200","953520","Buy","Equity Shares","95900","0.84","19-Nov-2025","19-Nov-2025","21-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","24-Nov-2025 16:36","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190024_1579264_24112025043612_WEB.xml"
"FSL","Firstsource Solutions Limited","7(2)","Dinesh Jain","Employees/Designated Employees","Equity Shares","150000","0.02",,"11250","4038750","Sell","Equity Shares","138750","0.02","21-Nov-2025","21-Nov-2025","24-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","24-Nov-2025 16:32","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190021_1579258_24112025043217_WEB.xml"
"SUDARSCHEM","Sudarshan Chemical Industries Limited","7(2)","Naveen Arya","-","Equity Shares","2706","0.01",,"2706","2869630","Sell","Equity Shares","Nil","0","18-Nov-2025","18-Nov-2025","20-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","24-Nov-2025 16:28","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190019_1579252_24112025042806_WEB.xml"
"BRACEPORT","Brace Port Logistics Limited","7(2)","RISHI TREHAN","Promoters","Equity Shares","247500","2.19",,"17600","1492905","Sell","Equity Shares","229900","2.03","19-Nov-2025","19-Nov-2025","21-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","24-Nov-2025 16:27","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190018_1579250_24112025042735_WEB.xml"
"USHAMART","Usha Martin Limited","7(2)","Stuti Jhawar","Promoter Group","Equity Shares","1301000","0.43",,"6000","2655510","Buy","Equity Shares","1307000","0.43","20-Nov-2025","20-Nov-2025","21-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","24-Nov-2025 16:11","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190015_1579241_24112025041104_WEB.xml"
"TREEHOUSE","Tree House Education & Accessories Limited","7(2)","Abhishek Bhatia","Promoter Group","Equity Shares","815000","1.93",,"8750","69825","Buy","Equity Shares","823750","1.95","20-Nov-2025","20-Nov-2025","21-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","24-Nov-2025 16:07","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190012_1579238_24112025040734_WEB.xml"
"INFY","Infosys Limited","7(2)","Infosys Employee Benefits Trust","Other","Equity Shares","9019629","0.22",,"26013","39968975","Sell","Equity Shares","8993616","0.22","20-Nov-2025","20-Nov-2025","21-Nov-2025","Off Market","-","-","0","0","0","0","NA","-","24-Nov-2025 15:39","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190009_1579218_24112025033934_WEB.xml"
"RGL","Renaissance Global Limited","7(2)","Sumit Shah","Promoters","Equity Shares","1215830","1.13",,"185000","24162400","Sell","Equity Shares","1030830","0.96","19-Nov-2025","20-Nov-2025","21-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","24-Nov-2025 15:09","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190006_1579205_24112025030922_WEB.xml"
"DYNAMIC","Dynamic Services & Security Limited","7(2)","Destiny Logistics & Infra Limited","Promoter Group","Equity Shares","3603063","15.32",,"129000","12453341","Buy","Equity Shares","3732063","15.87","18-Nov-2025","19-Nov-2025","19-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","24-Nov-2025 15:09","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190005_1579203_24112025030910_WEB.xml"
"DYNAMIC","Dynamic Services & Security Limited","7(2)","Rekha Bhagat","Promoters","Equity Shares","2753688","11.71",,"50500","5708719","Buy","Equity Shares","2804188","11.92","21-Nov-2025","21-Nov-2025","22-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","24-Nov-2025 15:09","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190005_1579203_24112025030910_WEB.xml"
"DYNAMIC","Dynamic Services & Security Limited","7(2)","-","-",,"-","0",,,"-","-","-","-","-","-","-","-","-","-","-","0","0","0","0","-","-","24-Nov-2025 15:09","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190005_1579203_24112025030910_WEB.xml"
"DYNAMIC","Dynamic Services & Security Limited","7(2)","Destiny Logistics & Infra Limited","Promoter Group","Equity Shares","3732063","15.87",,"17500","1897946","Buy","Equity Shares","3749563","15.94","20-Nov-2025","20-Nov-2025","22-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","24-Nov-2025 15:09","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190005_1579203_24112025030910_WEB.xml"
"WESTLIFE","WESTLIFE FOODWORLD LIMITED","7(2)","Amit Jatia","Promoters","Equity Shares","58980","0.04",,"9000","550","Buy","Equity Shares","67980","0.04","20-Nov-2025","21-Nov-2025","24-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","24-Nov-2025 14:52","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190003_1579191_24112025025209_WEB.xml"
"KPITTECH","KPIT Technologies Limited","7(2)","KPIT TECHNOLOGIES LIMITED EMPLOYEES WELFARE TRUST","Other","Equity Shares","2064639","0.75",,"799","964960","Sell","Equity Shares","2063840","0.75","20-Nov-2025","20-Nov-2025","21-Nov-2025","ESOP","-","-","0","0","0","0","NSE","-","24-Nov-2025 14:09","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189998_1579173_24112025020933_WEB.xml"
"KPITTECH","KPIT Technologies Limited","7(2)","KPIT TECHNOLOGIES LIMITED EMPLOYEES WELFARE TRUST","Other","Equity Shares","2069414","0.75",,"4775","5763521","Sell","Equity Shares","2064639","0.75","19-Nov-2025","19-Nov-2025","20-Nov-2025","ESOP","-","-","0","0","0","0","NSE","-","24-Nov-2025 14:09","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189998_1579173_24112025020933_WEB.xml"
"USHAMART","Usha Martin Limited","7(2)","Peterhouse Investments India Limited","Promoter Group","Equity Shares","4466529","1.47",,"200000","86824000","Sell","Equity Shares","4266529","1.4","20-Nov-2025","21-Nov-2025","21-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","24-Nov-2025 13:22","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189996_1579162_24112025012210_WEB.xml"
"INDOTECH","Indo Tech Transformers Limited","7(3)","NM Finance and Investment Consultancy Limited","-","Equity Shares","750000","7.06",,"750000","1286850000","Pledge Revoke","Equity Shares","Nil","0","20-Nov-2025","20-Nov-2025","22-Nov-2025","Revokation of Pledge","-","-","0","0","0","0","NA","-","24-Nov-2025 12:06","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189994_1579139_24112025120607_WEB.xml"
