"SYMBOL 
","COMPANY 
","REGULATION 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","TYPE OF SECURITY (PRIOR) 
","NO. OF SECURITY (PRIOR) 
","% SHAREHOLDING (PRIOR) 
","TYPE OF SECURITY (ACQUIRED/DISPLOSED) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
","% POST 
","DATE OF ALLOTMENT/ACQUISITION FROM 
","DATE OF ALLOTMENT/ACQUISITION TO 
","DATE OF INITMATION TO COMPANY 
","MODE OF ACQUISITION 
","DERIVATIVE TYPE SECURITY 
","DERIVATIVE CONTRACT SPECIFICATION 
","NOTIONAL VALUE(BUY) 
","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) 
","NOTIONAL VALUE(SELL) 
","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) 
","EXCHANGE 
","REMARK 
","BROADCASTE DATE AND TIME 
","XBRL 
"
"GLAND","Gland Pharma Limited","7(2)","A. JAYATHEERTHA","Employees/Designated Employees","Equity Shares","4028","0",,"100","188800","Sell","Equity Shares","3928","0","09-Feb-2026","09-Feb-2026","09-Feb-2026","Market Sale","-","-","0","0","0","0","NSE","-","11-Feb-2026 15:12","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193634_1623187_11022026031221_WEB.xml"
"RILINFRA","Rachana Infrastructure Limited","7(2)","JAYDEEP GIRISHBHAI RAVAL","Promoter Group","Equity Shares","1570760","8.44",,"1600","57056","Buy","Equity Shares","1572360","8.45","10-Feb-2026","10-Feb-2026","11-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","11-Feb-2026 15:07","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193632_1623183_11022026030730_WEB.xml"
"KALYANKJIL","Kalyan Jewellers India Limited","7(2)","TS Kalyanaraman","Director","Equity Shares","230108548","22.28",,"230000","99504775","Buy","Equity Shares","230338548","22.31","10-Feb-2026","11-Feb-2026","11-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","11-Feb-2026 14:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193630_1623151_11022026023811_WEB.xml"
"RILINFRA","Rachana Infrastructure Limited","7(2)","ISHITA PRAKASH RAVAL","Promoter Group","Equity Shares","376590","2.02",,"3000","105840","Buy","Equity Shares","379590","2.04","10-Feb-2026","10-Feb-2026","11-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","11-Feb-2026 14:21","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193628_1623139_11022026022137_WEB.xml"
"DHARARAIL","Dhara Rail Projects Limited","7(2)","Medha Family Office LLP","Promoter Group","Equity Shares","246000","1.63",,"5000","587234","Buy","Equity Shares","251000","1.66","10-Feb-2026","10-Feb-2026","11-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","11-Feb-2026 13:11","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193625_1623101_11022026011112_WEB.xml"
"RILINFRA","Rachana Infrastructure Limited","7(2)","GIRISHKUMAR OCHCHHAVLAL RAVAL","Promoters","Equity Shares","6026081","32.39",,"1000","34250","Buy","Equity Shares","6027081","32.39","10-Feb-2026","10-Feb-2026","11-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","11-Feb-2026 13:02","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193623_1623091_11022026010219_WEB.xml"
"AMEYA","Ameya Precision Engineers Limited","7(2)","Shirish Madhukar Pande","Director","Equity Shares","1799700","23.99",,"3000","281940","Buy","Equity Shares","1802700","24.03","06-Feb-2026","06-Feb-2026","-","Market Purchase","-","-","0","0","0","0","NSE","-","11-Feb-2026 12:25","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193621_1623071_11022026122550_WEB.xml"
"INDOUS","Indo Us Biotech Limited","7(2)","INDO US AGRISEEDS LIMITED","Promoter Group","Equity Shares","2044569","10.2",,"100000","13000000","Sell","Equity Shares","1944569","9.7","10-Feb-2026","10-Feb-2026","11-Feb-2026","Market Sale","-","-","0","0","0","0","BSE,NSE","-","11-Feb-2026 12:11","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193619_1623060_11022026121159_WEB.xml"
"JMFINANCIL","JM Financial Limited","7(2)","Ashish Chaturmohta","Employees/Designated Employees","Equity Shares","12000","0",,"12000","1498800","Buy","Equity Shares","24000","0","05-Feb-2026","05-Feb-2026","09-Feb-2026","ESOP","-","-","0","0","0","0","NA","-","11-Feb-2026 12:11","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193618_1623055_11022026121117_WEB.xml"
"KALYANKJIL","Kalyan Jewellers India Limited","7(2)","TS Kalyanaraman","Director","Equity Shares","229888788","22.26",,"219760","94824242","Buy","Equity Shares","230108548","22.28","09-Feb-2026","10-Feb-2026","11-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","11-Feb-2026 11:47","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193614_1623042_11022026114729_WEB.xml"
"SILKFLEX","Silkflex Polymers (India) Limited","7(2)","Tushar Lalitkumar Sanghavi","Promoters","Equity Shares","6665450","57.43",,"10000","1229000","Buy","Equity Shares","6675450","57.51","10-Feb-2026","10-Feb-2026","11-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","11-Feb-2026 11:46","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193613_1623040_11022026114639_WEB.xml"
"DANISH","Danish Power Limited","7(2)","Mrs. Puneet Sandhu Talwar","Promoters","Equity Shares","6099","0.03",,"7500","4976895","Buy","Equity Shares","13599","0.07","10-Feb-2026","10-Feb-2026","11-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","11-Feb-2026 11:15","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193610_1623035_11022026111522_WEB.xml"
"DANISH","Danish Power Limited","7(2)","Mrs. Puneet Sandhu Talwar","Promoters","Equity Shares","3849","0.02",,"2250","1440113","Buy","Equity Shares","6099","0.03","09-Feb-2026","09-Feb-2026","11-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","11-Feb-2026 11:15","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193610_1623035_11022026111522_WEB.xml"
"DANISH","Danish Power Limited","7(2)","-","-",,"-","0",,,"-","-","-","-","-","-","-","-","-","-","-","0","0","0","0","-","-","11-Feb-2026 11:15","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193610_1623035_11022026111522_WEB.xml"
"RILINFRA","Rachana Infrastructure Limited","7(2)","BRIJESH GIRISHBHAI RAVAL","Promoter Group","Equity Shares","1494400","8.03",,"2000","68580","Buy","Equity Shares","1496400","8.04","09-Feb-2026","09-Feb-2026","10-Feb-2026","Market Purchase","-","-","0","0","0","0","NSE","-","11-Feb-2026 10:58","https://nsearchives.nseindia.com/corporate/xbrl/IT_1193609_1623031_11022026105847_WEB.xml"
