"SYMBOL 
","COMPANY 
","REGULATION 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","TYPE OF SECURITY (PRIOR) 
","NO. OF SECURITY (PRIOR) 
","% SHAREHOLDING (PRIOR) 
","TYPE OF SECURITY (ACQUIRED/DISPLOSED) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
","% POST 
","DATE OF ALLOTMENT/ACQUISITION FROM 
","DATE OF ALLOTMENT/ACQUISITION TO 
","DATE OF INITMATION TO COMPANY 
","MODE OF ACQUISITION 
","DERIVATIVE TYPE SECURITY 
","DERIVATIVE CONTRACT SPECIFICATION 
","NOTIONAL VALUE(BUY) 
","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) 
","NOTIONAL VALUE(SELL) 
","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) 
","EXCHANGE 
","REMARK 
","BROADCASTE DATE AND TIME 
","XBRL 
"
"GALLANTT","Gallantt Ispat Limited","7(2)","Santosh Kumar Agrawal","Promoter Group","Equity Shares","297535","0.12",,"8604248","-","Buy","Equity Shares","8901783","3.69","22-Dec-2025","22-Dec-2025","23-Dec-2025","Inter-se-Transfer","-","-","0","0","0","0","NA","-","23-Dec-2025 20:20","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192064_1589228_23122025082003_WEB.xml"
"GALLANTT","Gallantt Ispat Limited","7(2)","Chandra Prakash Agrawal","Promoters","Equity Shares","70448608","29.2",,"16331915","-","Buy","Equity Shares","86780523","35.97","22-Dec-2025","22-Dec-2025","23-Dec-2025","Inter-se-Transfer","-","-","0","0","0","0","NA","-","23-Dec-2025 20:20","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192064_1589228_23122025082003_WEB.xml"
"GALLANTT","Gallantt Ispat Limited","7(2)","Mayank Agrawal","Promoter Group","Equity Shares","16331915","6.77",,"16331915","-","Sell","Equity Shares","Nil","0","22-Dec-2025","22-Dec-2025","23-Dec-2025","Inter-se-Transfer","-","-","0","0","0","0","NA","-","23-Dec-2025 20:20","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192064_1589228_23122025082003_WEB.xml"
"INFOBEAN","InfoBeans Techno. Ltd.","7(2)","Ramanujam Lakshmi","-","Equity Shares","10000","0",,"1800","767","Sell","Equity Shares","8200","0","-","-","22-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Dec-2025 20:17","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192063_1589225_23122025081703_WEB.xml"
"360ONE","360 ONE WAM LIMITED","7(2)","Niraj Murarka","Employees/Designated Employees","Equity Shares","9000","0",,"9000","10529100","Sell","Equity Shares","Nil","0","22-Dec-2025","22-Dec-2025","22-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Dec-2025 20:09","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192061_1589217_23122025080932_WEB.xml"
"SHK","S H Kelkar and Company Limited","7(2)","Kedar Vaze","Promoters","Equity Shares","14060131","10.16",,"1000000","0","Sell","Equity Shares","13060131","9.44","22-Dec-2025","22-Dec-2025","23-Dec-2025","Gift","-","-","0","0","0","0","NA","-","23-Dec-2025 19:50","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192058_1589210_23122025075052_WEB.xml"
"SHK","S H Kelkar and Company Limited","7(2)","Milena Kedar Vaze","Promoter Group","Equity Shares","Nil","0",,"1000000","0","Buy","Equity Shares","1000000","0.72","22-Dec-2025","22-Dec-2025","23-Dec-2025","Gift","-","-","0","0","0","0","NA","-","23-Dec-2025 19:50","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192058_1589210_23122025075052_WEB.xml"
"CGCL","Capri Global Capital Limited","7(2)","Munish Jain","Employees/Designated Employees","Equity Shares","56588","0",,"10000","1779150","Sell","Equity Shares","46588","0","23-Dec-2025","23-Dec-2025","23-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Dec-2025 19:36","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192055_1589199_23122025073617_WEB.xml"
"INDOSTAR","IndoStar Capital Finance Limited","7(2)","BCP Multiple Holdings Pte Ltd","Promoters","Equity Shares","76482638","51.82",,"13949323","2566675432","Buy","Equity Shares","90431961","55.98","20-Dec-2025","20-Dec-2025","23-Dec-2025","Preferential Offer","-","-","0","0","0","0","NA","-","23-Dec-2025 19:02","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192051_1589160_23122025070232_WEB.xml"
"TMB","Tamilnad Mercantile Bank Limited","7(2)","C.S.RAJENDRAN","Immediate relative","Equity Shares","2129086","1.34",,"400","208000","Buy","Equity Shares","2129486","1.34","19-Dec-2025","19-Dec-2025","22-Dec-2025","Market Purchase","-","-","0","0","0","0","BSE","-","23-Dec-2025 18:51","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192048_1589148_23122025065136_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","HCL Technologies Stock Options Trust","-","Equity Shares","8027604","0.3",,"5578","9242746","Sell","Equity Shares","8022026","0.3","18-Dec-2025","18-Dec-2025","22-Dec-2025","ESOP","-","-","0","0","0","0","NA","-","23-Dec-2025 18:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192046_1589141_23122025063835_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","Srinivasan Aravamudhan","-","Equity Shares","3310","0",,"742","1229494","Buy","Equity Shares","4052","0","18-Dec-2025","18-Dec-2025","22-Dec-2025","ESOP","-","-","0","0","0","0","NA","-","23-Dec-2025 18:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192046_1589141_23122025063835_WEB.xml"
"LIBERTSHOE","Liberty Shoes Limited","7(2)","ARPAN GUPTA (KARTA) OF DINESH GUPTA (HUF)","Promoter Group","Equity Shares","334594","1.96",,"10000","2621127","Sell","Equity Shares","324594","1.91","18-Dec-2025","18-Dec-2025","19-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Dec-2025 18:09","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192043_1589097_23122025060906_WEB.xml"
"MSPL","MSP Steel & Power Limited","7(2)","Jaik Leasing and Commercial Investment Limited","Promoter Group","Equity Shares","33725927","5.95",,"1097000","39569285","Buy","Equity Shares","34822927","6.14","18-Dec-2025","19-Dec-2025","22-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","23-Dec-2025 18:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192041_1589089_23122025060414_WEB.xml"
"MSPL","MSP Steel & Power Limited","7(2)","Jagran Vyapaar Pvt Ltd","Promoter Group","Equity Shares","40802526","7.2",,"550000","19977375","Buy","Equity Shares","41352526","7.3","17-Dec-2025","17-Dec-2025","19-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","23-Dec-2025 18:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192041_1589089_23122025060414_WEB.xml"
"DELAPLEX","Delaplex Limited","7(2)","Nitin Sachdeva","Promoters","Equity Shares","3593895","39.45",,"6000","780600","Buy","Equity Shares","3599895","39.52","22-Dec-2025","22-Dec-2025","23-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","23-Dec-2025 17:46","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192039_1589066_23122025054625_WEB.xml"
"DELAPLEX","Delaplex Limited","7(2)","Nitin Sachdeva","Promoters","Equity Shares","3592695","39.44",,"1200","157200","Buy","Equity Shares","3593895","39.45","22-Dec-2025","22-Dec-2025","23-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","23-Dec-2025 17:46","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192039_1589066_23122025054625_WEB.xml"
"DELAPLEX","Delaplex Limited","7(2)","Nitin Sachdeva","Promoters","Equity Shares","3591495","39.42",,"1200","159576","Buy","Equity Shares","3592695","39.44","22-Dec-2025","22-Dec-2025","23-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","23-Dec-2025 17:46","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192039_1589066_23122025054625_WEB.xml"
"DELAPLEX","Delaplex Limited","7(2)","Nitin Sachdeva","Promoters","Equity Shares","3587895","39.38",,"3600","478800","Buy","Equity Shares","3591495","39.42","22-Dec-2025","22-Dec-2025","23-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","23-Dec-2025 17:46","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192039_1589066_23122025054625_WEB.xml"
"DELAPLEX","Delaplex Limited","7(2)","Nitin Sachdeva","Promoters","Equity Shares","3599895","39.52",,"1200","162000","Buy","Equity Shares","3601095","39.53","22-Dec-2025","22-Dec-2025","23-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","23-Dec-2025 17:46","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192039_1589066_23122025054625_WEB.xml"
"DELAPLEX","Delaplex Limited","7(2)","Nitin Sachdeva","Promoters","Equity Shares","3601095","39.53",,"1800","239400","Buy","Equity Shares","3602895","39.54","22-Dec-2025","22-Dec-2025","23-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","23-Dec-2025 17:46","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192039_1589066_23122025054625_WEB.xml"
"KORE","Jay Jalaram Technologies Limited","7(2)","Manoharlal Bansilal Kanjani","Immediate relative","Equity Shares","11000","0.09",,"15000","0","Buy","Equity Shares","26000","0.21","15-Dec-2025","19-Dec-2025","22-Dec-2025","Others","-","-","0","0","0","0","NSE","-","23-Dec-2025 17:39","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192038_1589052_23122025053931_WEB.xml"
"FOCUS","Focus Lighting and Fixtures Limited","7(2)","Amit Vinod Sheth","Promoters","Equity Shares","34226055","50.74",,"67249","4776596","Buy","Equity Shares","34293304","50.84","22-Dec-2025","22-Dec-2025","23-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","23-Dec-2025 17:35","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192037_1589044_23122025053550_WEB.xml"
"AFFLE","Affle 3i Limited","7(2)","Affle (India) Limited Employees Welfare Trust","Other","Equity Shares","154862","0.11",,"1708","2920594","Sell","Equity Shares","153154","0.11","22-Dec-2025","22-Dec-2025","22-Dec-2025","ESOP","-","-","0","0","0","0","NSE","-","23-Dec-2025 17:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192033_1589023_23122025052331_WEB.xml"
"AFFLE","Affle 3i Limited","7(2)","Affle (India) Limited Employees Welfare Trust","Other","Equity Shares","152454","0.11",,"962","1696343","Sell","Equity Shares","151492","0.11","23-Dec-2025","23-Dec-2025","23-Dec-2025","ESOP","-","-","0","0","0","0","NSE","-","23-Dec-2025 17:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192033_1589023_23122025052331_WEB.xml"
"AFFLE","Affle 3i Limited","7(2)","Affle (India) Limited Employees Welfare Trust","Other","Equity Shares","153154","0.11",,"700","735000","Sell","Equity Shares","152454","0.11","22-Dec-2025","22-Dec-2025","22-Dec-2025","ESOP","-","-","0","0","0","0","NSE","-","23-Dec-2025 17:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192033_1589023_23122025052331_WEB.xml"
"VPRPL","Vishnu Prakash R Punglia Limited","7(2)","Pushpa Pungalia","Promoter Group","Equity Shares","6990000","5.61",,"900000","57393000","Sell","Equity Shares","6090000","4.89","19-Dec-2025","22-Dec-2025","23-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Dec-2025 17:17","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192030_1589014_23122025051708_WEB.xml"
"VPRPL","Vishnu Prakash R Punglia Limited","7(2)","Anil Punglia","Promoter Group","Equity Shares","7500000","6.02",,"1000000","64147650","Sell","Equity Shares","6500000","5.22","19-Dec-2025","22-Dec-2025","23-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Dec-2025 17:17","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192030_1589014_23122025051708_WEB.xml"
"VPRPL","Vishnu Prakash R Punglia Limited","7(2)","Pushpa Devi Pungalia","Promoter Group","Equity Shares","6510000","5.22",,"500000","31800000","Sell","Equity Shares","6010000","4.82","22-Dec-2025","22-Dec-2025","23-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Dec-2025 17:17","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192030_1589014_23122025051708_WEB.xml"
"VPRPL","Vishnu Prakash R Punglia Limited","7(2)","Pushpa Pungalia","Promoter Group","Equity Shares","7590000","6.09",,"500000","36500000","Sell","Equity Shares","7090000","5.69","17-Dec-2025","17-Dec-2025","19-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Dec-2025 17:17","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192030_1589014_23122025051708_WEB.xml"
"VPRPL","Vishnu Prakash R Punglia Limited","7(2)","Pushpa Pungalia","Promoter Group","Equity Shares","7090000","5.69",,"100000","6751000","Sell","Equity Shares","6990000","5.61","18-Dec-2025","18-Dec-2025","22-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Dec-2025 17:17","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192030_1589014_23122025051708_WEB.xml"
"VPRPL","Vishnu Prakash R Punglia Limited","7(2)","Pushpa Devi Pungalia","Promoter Group","Equity Shares","7110000","5.7",,"600000","41310000","Sell","Equity Shares","6510000","5.22","18-Dec-2025","18-Dec-2025","22-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Dec-2025 17:17","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192030_1589014_23122025051708_WEB.xml"
"VPRPL","Vishnu Prakash R Punglia Limited","7(2)","Vijay Punglia","Promoter Group","Equity Shares","8190000","6.57",,"500000","33550000","Sell","Equity Shares","7690000","6.17","18-Dec-2025","18-Dec-2025","22-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Dec-2025 17:17","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192030_1589014_23122025051708_WEB.xml"
"VPRPL","Vishnu Prakash R Punglia Limited","7(2)","Vijay Punglia","Promoter Group","Equity Shares","7690000","6.17",,"400000","25572000","Sell","Equity Shares","7290000","5.85","19-Dec-2025","19-Dec-2025","23-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Dec-2025 17:17","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192030_1589014_23122025051708_WEB.xml"
"RILINFRA","Rachana Infrastructure Limited","7(2)","GIRISHKUMAR OCHCHHAVLAL RAVAL","Promoters","Equity Shares","5912481","31.78",,"1900","70395","Buy","Equity Shares","5914381","31.79","22-Dec-2025","22-Dec-2025","23-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","23-Dec-2025 16:49","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192027_1588975_23122025044908_WEB.xml"
"REDTAPE","Redtape Limited","7(2)","Mrs. Yasmin Mirza","Promoter Group","Equity Shares","124489980","22.52",,"124489980","0","Sell","Equity Shares","Nil","0","22-Dec-2025","22-Dec-2025","23-Dec-2025","Gift","-","-","0","0","0","0","NA","-","23-Dec-2025 16:37","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192025_1588960_23122025043713_WEB.xml"
"BLISSGVS","Bliss GVS Pharma Limited","7(2)","Mr. Gagan Harsh Sharma","Promoters","Equity Shares","215000","0.2",,"2123","299218","Buy","Equity Shares","217123","0.2","16-Dec-2025","16-Dec-2025","19-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","23-Dec-2025 16:30","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192023_1588945_23122025043019_WEB.xml"
"REDTAPE","Redtape Limited","7(2)","RASHID AHMED MIRZA","Promoters","Equity Shares","73472720","13.29",,"124489980","0","Buy","Equity Shares","197962700","35.81","22-Dec-2025","22-Dec-2025","23-Dec-2025","Gift","-","-","0","0","0","0","NA","-","23-Dec-2025 16:27","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192022_1588937_23122025042754_WEB.xml"
"CERA","Cera Sanitaryware Limited","7(2)","Cera Sanitaryware Employees Welfare Trust","Other","Equity Shares","2503","0.02",,"1000","5293997","Buy","Equity Shares","3503","0.03","18-Dec-2025","19-Dec-2025","22-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","23-Dec-2025 16:27","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192019_1588933_23122025042703_WEB.xml"
"NIITLTD","NIIT Limited","7(2)","Yogesh kumar Bhatt","-","Equity Shares","10100","0.01",,"15000","1209150","Buy","Equity Shares","25100","0.02","23-Dec-2025","23-Dec-2025","23-Dec-2025","ESOP","-","-","0","0","0","0","NA","-","23-Dec-2025 15:46","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192017_1588876_23122025034603_WEB.xml"
"RILINFRA","Rachana Infrastructure Limited","7(2)","GIRISHKUMAR OCHCHHAVLAL RAVAL","Promoters","Equity Shares","5911681","31.77",,"800","28848","Buy","Equity Shares","5912481","31.78","19-Dec-2025","19-Dec-2025","23-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","23-Dec-2025 15:41","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192015_1588866_23122025034128_WEB.xml"
"ASHAPURMIN","Ashapura Minechem Limited","7(2)","Ashapura Industrial Finance Limited","Promoter Group","Equity Shares","16955819","17.75",,"40000","34377940","Buy","Equity Shares","16995819","17.79","22-Dec-2025","22-Dec-2025","22-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","23-Dec-2025 15:31","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192012_1588858_23122025033132_WEB.xml"
"REMUS","Remus Pharmaceuticals Limited","7(2)","Renosen Pharmaceuticals Private Limited","Promoter Group","Equity Shares","108000","0.92",,"500","375790","Buy","Equity Shares","108500","0.92","19-Dec-2025","19-Dec-2025","23-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","23-Dec-2025 15:28","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192009_1588855_23122025032849_WEB.xml"
"GROWW","Billionbrains Garage Ventures Limited","7(2)","Kunalraj Singh Chhabra","-","Equity Shares","119500","0",,"500","81850","Sell","Equity Shares","119000","0","26-Nov-2025","26-Nov-2025","19-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Dec-2025 15:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192007_1588846_23122025032338_WEB.xml"
"GROWW","Billionbrains Garage Ventures Limited","7(2)","Deepak Wagh","-","Equity Shares","247731","0",,"226156","36184960","Pledge Revoke","Equity Shares","247731","0","19-Dec-2025","19-Dec-2025","19-Dec-2025","Off Market","-","-","0","0","0","0","NA","-","23-Dec-2025 15:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192007_1588846_23122025032338_WEB.xml"
"GROWW","Billionbrains Garage Ventures Limited","7(2)","Deepak Wagh","-","Equity Shares","247731","0",,"65000","10389600","Sell","Equity Shares","182731","0","19-Dec-2025","19-Dec-2025","19-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Dec-2025 15:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192007_1588846_23122025032338_WEB.xml"
"GROWW","Billionbrains Garage Ventures Limited","7(2)","Kunalraj Singh Chhabra","-","Equity Shares","116500","0",,"25000","3943750","Sell","Equity Shares","91500","0","19-Dec-2025","19-Dec-2025","19-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Dec-2025 15:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192007_1588846_23122025032338_WEB.xml"
"GROWW","Billionbrains Garage Ventures Limited","7(2)","Kunalraj Singh Chhabra","-","Equity Shares","117000","0",,"500","82475","Sell","Equity Shares","116500","0","26-Nov-2025","26-Nov-2025","19-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Dec-2025 15:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192007_1588846_23122025032338_WEB.xml"
"GROWW","Billionbrains Garage Ventures Limited","7(2)","Kunalraj Singh Chhabra","-","Equity Shares","118000","0",,"1000","164750","Sell","Equity Shares","117000","0","26-Nov-2025","26-Nov-2025","19-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Dec-2025 15:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192007_1588846_23122025032338_WEB.xml"
"GROWW","Billionbrains Garage Ventures Limited","7(2)","Kunalraj Singh Chhabra","-","Equity Shares","118500","0",,"500","82250","Sell","Equity Shares","118000","0","26-Nov-2025","26-Nov-2025","19-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Dec-2025 15:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192007_1588846_23122025032338_WEB.xml"
"GROWW","Billionbrains Garage Ventures Limited","7(2)","Kunalraj Singh Chhabra","-","Equity Shares","119000","0",,"500","82300","Sell","Equity Shares","118500","0","26-Nov-2025","26-Nov-2025","19-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Dec-2025 15:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192007_1588846_23122025032338_WEB.xml"
"GROWW","Billionbrains Garage Ventures Limited","7(2)","Kunalraj Singh Chhabra","-","Equity Shares","120000","0",,"500","79750","Sell","Equity Shares","119500","0","25-Nov-2025","25-Nov-2025","19-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Dec-2025 15:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192007_1588846_23122025032338_WEB.xml"
"GROWW","Billionbrains Garage Ventures Limited","7(2)","Kunalraj Singh Chhabra","-","Equity Shares","120500","0",,"500","80000","Sell","Equity Shares","120000","0","25-Nov-2025","25-Nov-2025","19-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Dec-2025 15:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192007_1588846_23122025032338_WEB.xml"
"GROWW","Billionbrains Garage Ventures Limited","7(2)","Vikas Bansal","-","Equity Shares","1386334","0.02",,"50000","8000000","Sell","Equity Shares","1336334","0.02","19-Dec-2025","19-Dec-2025","19-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","23-Dec-2025 15:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1192007_1588846_23122025032338_WEB.xml"
