"SYMBOL 
","COMPANY 
","REGULATION 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","TYPE OF SECURITY (PRIOR) 
","NO. OF SECURITY (PRIOR) 
","% SHAREHOLDING (PRIOR) 
","TYPE OF SECURITY (ACQUIRED/DISPLOSED) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
","% POST 
","DATE OF ALLOTMENT/ACQUISITION FROM 
","DATE OF ALLOTMENT/ACQUISITION TO 
","DATE OF INITMATION TO COMPANY 
","MODE OF ACQUISITION 
","DERIVATIVE TYPE SECURITY 
","DERIVATIVE CONTRACT SPECIFICATION 
","NOTIONAL VALUE(BUY) 
","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) 
","NOTIONAL VALUE(SELL) 
","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) 
","EXCHANGE 
","REMARK 
","BROADCASTE DATE AND TIME 
","XBRL 
"
"TEMBO","Tembo Global Industries Limited","7(2)","TARUNA SANJAY PATEL","Promoters","Equity Shares","1038750","6.98",,"350000","143500000","Pledge Revoke","Equity Shares","1038750","6.98","22-Sep-2025","22-Sep-2025","10-Oct-2025","Revokation of Pledge","-","-","0","0","0","0","NSE","-","13-Oct-2025 13:12","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188953_1545797_13102025011219_WEB.xml"
"BIL","Bhartiya International Limited","7(2)","Urbanac Projects Private Limited","Promoter Group","Equity Shares","775000","5.97",,"426000","137385000","Buy","Equity Shares","1201000","8.96","02-Sep-2025","02-Sep-2025","08-Oct-2025","Conversion of security","-","-","0","0","0","0","NSE","-","09-Oct-2025 15:25","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188951_1543251_09102025032531_WEB.xml"
"HEUBACHIND","Heubach Colorants India Limited","7(2)","Sudarshan Europe B.V.","Promoters","Equity Shares","Nil","0",,"1705719","1027359009","Buy","Equity Shares","1705719","7.38","03-Oct-2025","03-Oct-2025","07-Oct-2025","Others","-","-","0","0","0","0","BSE","-","08-Oct-2025 16:36","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188949_1542598_08102025043653_WEB.xml"
"HEUBACHIND","Heubach Colorants India Limited","7(2)","Sudarshan Europe B.V.","Promoters","Equity Shares","1705719","7.38",,"1962317","1181925619","Buy","Equity Shares","3668036","15.89","03-Oct-2025","03-Oct-2025","07-Oct-2025","Others","-","-","0","0","0","0","NSE","-","08-Oct-2025 16:36","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188949_1542598_08102025043653_WEB.xml"
"NAUKRI","Info Edge (India) Limited","7(2)","Info Edge Employees Stock Option Plan Trust","Other","Equity Shares","990445","0.15",,"5769","11538","Sell","Equity Shares","984676","0.15","07-Oct-2025","07-Oct-2025","08-Oct-2025","ESOP","-","-","0","0","0","0","NA","-","08-Oct-2025 16:24","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188947_1542570_08102025042406_WEB.xml"
"CAMPUS","Campus Activewear Limited","7(2)","Chandresh Sharma","-","Equity Shares","18721","0.01",,"9000","2431800","Sell","Equity Shares","9721","0","30-Sep-2025","30-Sep-2025","07-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","07-Oct-2025 17:25","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188945_1542023_07102025052526_WEB.xml"
"CAMPUS","Campus Activewear Limited","7(2)","Chandresh Sharma","-","Equity Shares","20722","0.01",,"2001","552876","Sell","Equity Shares","18721","0.01","16-Sep-2025","16-Sep-2025","07-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","07-Oct-2025 17:25","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188945_1542023_07102025052526_WEB.xml"
"SCHAND","S Chand And Company Limited","7(2)","Ms. Neerja Jhunjhnuwala","Promoters","Equity Shares","4008345","11.37",,"3992500","0","Buy","Equity Shares","8000845","22.7","30-Sep-2025","30-Sep-2025","03-Oct-2025","Gift","-","-","0","0","0","0","NA","-","07-Oct-2025 16:32","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188943_1541955_07102025043233_WEB.xml"
"SCHAND","S Chand And Company Limited","7(2)","Mr. Dinesh Kumar Jhunjhnuwala","Promoters","Equity Shares","3846854","10.91",,"3460000","0","Sell","Equity Shares","386854","1.09","30-Sep-2025","30-Sep-2025","03-Oct-2025","Gift","-","-","0","0","0","0","NA","-","07-Oct-2025 16:32","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188943_1541955_07102025043233_WEB.xml"
"SCHAND","S Chand And Company Limited","7(2)","Mr. Gaurav Kumar Jhunjhnuwala","Promoter Group","Equity Shares","592000","1.68",,"532500","0","Sell","Equity Shares","59500","0.17","30-Sep-2025","30-Sep-2025","03-Oct-2025","Gift","-","-","0","0","0","0","NA","-","07-Oct-2025 16:32","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188943_1541955_07102025043233_WEB.xml"
"SKFINDIA","SKF India Limited","7(2)","SKF F��rvaltning AB","Promoter Group","Equity Shares","196423","0.4",,"196423","0","Sell","Equity Shares","Nil","0","01-Oct-2025","01-Oct-2025","06-Oct-2025","Inter-se-Transfer","-","-","0","0","0","0","NA","-","07-Oct-2025 15:46","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188941_1541907_07102025034612_WEB.xml"
"SKFINDIA","SKF India Limited","7(2)","SKF U.K. Ltd.","Promoter Group","Equity Shares","3129581","6.33",,"3129581","0","Sell","Equity Shares","Nil","0","01-Oct-2025","01-Oct-2025","06-Oct-2025","Inter-se-Transfer","-","-","0","0","0","0","NA","-","07-Oct-2025 15:46","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188941_1541907_07102025034612_WEB.xml"
"SKFINDIA","SKF India Limited","7(2)","Aktiebolaget SKF","Promoters","Equity Shares","22666055","45.85",,"3326004","0","Buy","Equity Shares","25992059","52.58","01-Oct-2025","01-Oct-2025","06-Oct-2025","Inter-se-Transfer","-","-","0","0","0","0","NA","-","07-Oct-2025 15:46","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188941_1541907_07102025034612_WEB.xml"
"VERTOZ","Vertoz Limited","7(2)","Hirenkumar Rasiklal Shah","Promoters","Equity Shares","21960648","25.77",,"1200000","88668000","Pledge","Equity Shares","21960648","25.77","-","-","01-Oct-2025","Pledge Creation","-","-","0","0","0","0","NSE","-","06-Oct-2025 23:01","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188937_1541670_06102025110005_WEB.xml"
"BAJEL","Bajel Projects Limited","7(2)","Kumud Neelima Family Trust","Promoter Group","Equity Shares","125800","0.11",,"125800","25638040","Sell","Equity Shares","Nil","0","29-Sep-2025","29-Sep-2025","01-Oct-2025","Off Market","-","-","0","0","0","0","NA","-","06-Oct-2025 18:47","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188934_1541564_06102025064748_WEB.xml"
"BAJEL","Bajel Projects Limited","7(2)","Nimisha  Bajaj Family Trust","Promoter Group","Equity Shares","206575","0.18",,"206575","42099985","Sell","Equity Shares","Nil","0","29-Sep-2025","29-Sep-2025","01-Oct-2025","Off Market","-","-","0","0","0","0","NA","-","06-Oct-2025 18:47","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188934_1541564_06102025064748_WEB.xml"
"BAJEL","Bajel Projects Limited","7(2)","Neelima Bajaj Family Trust","Promoter Group","Equity Shares","21644","0.02",,"21644","4411047","Sell","Equity Shares","Nil","0","29-Sep-2025","29-Sep-2025","01-Oct-2025","Off Market","-","-","0","0","0","0","NA","-","06-Oct-2025 18:47","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188934_1541564_06102025064748_WEB.xml"
"BAJEL","Bajel Projects Limited","7(2)","Kumud Nimisha Family Trust","Promoter Group","Equity Shares","125800","0.11",,"125800","25638040","Sell","Equity Shares","Nil","0","29-Sep-2025","29-Sep-2025","01-Oct-2025","Off Market","-","-","0","0","0","0","NA","-","06-Oct-2025 18:47","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188934_1541564_06102025064748_WEB.xml"
"BAJEL","Bajel Projects Limited","7(2)","Neelima Bajaj Family Trust","Promoter Group","Equity Shares","Nil","0",,"21644","4411047","Buy","Equity Shares","21644","0.02","29-Sep-2025","29-Sep-2025","01-Oct-2025","Off Market","-","-","0","0","0","0","NA","-","06-Oct-2025 18:44","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188933_1541562_06102025064421_WEB.xml"
"BAJEL","Bajel Projects Limited","7(2)","Kumud Neelima Family Trust","Promoter Group","Equity Shares","Nil","0",,"125800","25638040","Buy","Equity Shares","125800","0.11","29-Sep-2025","29-Sep-2025","01-Oct-2025","Off Market","-","-","0","0","0","0","NA","-","06-Oct-2025 18:44","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188933_1541562_06102025064421_WEB.xml"
"BAJEL","Bajel Projects Limited","7(2)","Kumud Nimisha Family Trust","Promoter Group","Equity Shares","Nil","0",,"125800","25638040","Buy","Equity Shares","125800","0.11","29-Sep-2025","29-Sep-2025","01-Oct-2025","Off Market","-","-","0","0","0","0","NA","-","06-Oct-2025 18:44","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188933_1541562_06102025064421_WEB.xml"
"BAJEL","Bajel Projects Limited","7(2)","Nimisha  Bajaj Family Trust","Promoter Group","Equity Shares","Nil","0",,"206575","42099985","Buy","Equity Shares","206575","0.18","29-Sep-2025","29-Sep-2025","01-Oct-2025","Off Market","-","-","0","0","0","0","NA","-","06-Oct-2025 18:44","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188933_1541562_06102025064421_WEB.xml"
"MAPMYINDIA","C.E. Info Systems Limited","7(2)","Nirdesh Singh","-","Equity Shares","5995","0.01",,"2995","546825","Sell","Equity Shares","3000","0.01","01-Aug-2025","30-Sep-2025","03-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","06-Oct-2025 18:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188931_1541528_06102025062302_WEB.xml"
"TAKE","Take Solutions Limited","7(2)","Esyspro Infotech Limited","Promoter Group","Equity Shares","22038530","14.9",,"7248766","5","Sell","Equity Shares","14789764","10","30-Sep-2025","30-Sep-2025","03-Oct-2025","Off Market","-","-","0","0","0","0","NA","-","06-Oct-2025 18:13","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188929_1541517_06102025061358_WEB.xml"
"TAKE","Take Solutions Limited","7(2)","Esyspro Infotech Limited","Promoter Group","Equity Shares","14789764","10",,"7248766","5","Sell","Equity Shares","7540998","5.1","30-Sep-2025","30-Sep-2025","03-Oct-2025","Off Market","-","-","0","0","0","0","NA","-","06-Oct-2025 18:13","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188929_1541517_06102025061358_WEB.xml"
"COSMOFIRST","COSMO FIRST LIMITED","7(2)","COSMO FILMS ESOP TRUST 2015","Other","Equity Shares","356113","1.36",,"4541","719612","Sell","Equity Shares","351572","1.34","01-Oct-2025","01-Oct-2025","03-Oct-2025","ESOP","-","-","0","0","0","0","NA","-","06-Oct-2025 17:29","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188925_1541474_06102025052933_WEB.xml"
"DIAMONDYD","Prataap Snacks Limited","7(2)","Swati Bapna","Promoters","Equity Shares","11281","0.05",,"11000","11068532","Sell","Equity Shares","281","0","30-Sep-2025","30-Sep-2025","03-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","06-Oct-2025 16:53","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188920_1541439_06102025045308_WEB.xml"
"KPITTECH","KPIT Technologies Limited","7(2)","KPIT TECHNOLOGIES LIMITED EMPLOYEES WELFARE TRUST","Other","Equity Shares","2085804","0.76",,"2690","26900","Sell","Equity Shares","2083114","0.76","30-Sep-2025","30-Sep-2025","01-Oct-2025","ESOP","-","-","0","0","0","0","NA","-","06-Oct-2025 16:21","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188917_1541401_06102025042136_WEB.xml"
"TTL","T T Limited","7(2)","HARDIN JAIN","Promoter Group","Equity Shares","8684890","3.36",,"8463","88270","Buy","Equity Shares","8693353","3.37","29-Sep-2025","30-Sep-2025","02-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","06-Oct-2025 16:10","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188915_1541381_06102025041007_WEB.xml"
"ZOTA","Zota Health Care LImited","7(2)","VINODCHANDRA DHIRAJLAL MEHTA","Promoter Group","Equity Shares","4399","0.01",,"2000","2923049","Sell","Equity Shares","2399","0.01","11-Sep-2025","23-Sep-2025","04-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","06-Oct-2025 15:54","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188910_1541362_06102025035413_WEB.xml"
"NAUKRI","Info Edge (India) Limited","7(2)","Puneet Verma","Employees/Designated Employees","Equity Shares","310","0",,"2","2763","Sell","Equity Shares","308","0","22-Sep-2025","22-Sep-2025","03-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","06-Oct-2025 14:06","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188906_1541300_06102025020645_WEB.xml"
"VPRPL","Vishnu Prakash R Punglia Limited","7(2)","Manohar Lal Punglia","Promoters","Equity Shares","8220000","6.59",,"150000","145650000","Pledge","Equity Shares","8220000","6.59","25-Sep-2025","25-Sep-2025","03-Oct-2025","Pledge Creation","-","-","0","0","0","0","NA","-","06-Oct-2025 12:45","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188904_1541268_06102025124551_WEB.xml"
"VPRPL","Vishnu Prakash R Punglia Limited","7(2)","Manohar Lal Punglia","Promoters","Equity Shares","8220000","6.59",,"80000","8022400","Pledge","Equity Shares","8220000","6.59","24-Sep-2025","24-Sep-2025","03-Oct-2025","Pledge Creation","-","-","0","0","0","0","NA","-","06-Oct-2025 12:45","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188904_1541268_06102025124551_WEB.xml"
"VPRPL","Vishnu Prakash R Punglia Limited","7(2)","Manohar Lal Punglia","Promoters","Equity Shares","8220000","6.59",,"1100000","114609000","Pledge","Equity Shares","8220000","6.59","22-Sep-2025","22-Sep-2025","03-Oct-2025","Pledge Creation","-","-","0","0","0","0","NA","-","06-Oct-2025 12:45","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188904_1541268_06102025124551_WEB.xml"
"VPRPL","Vishnu Prakash R Punglia Limited","7(2)","Manohar Lal Punglia","Promoters","Equity Shares","8220000","6.59",,"794011","82728006","Pledge","Equity Shares","8220000","6.59","22-Sep-2025","22-Sep-2025","03-Oct-2025","Pledge Creation","-","-","0","0","0","0","NA","-","06-Oct-2025 12:45","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188904_1541268_06102025124551_WEB.xml"
"VPRPL","Vishnu Prakash R Punglia Limited","7(2)","Manohar Lal Punglia","Promoters","Equity Shares","8220000","6.59",,"98211","9148354","Pledge","Equity Shares","8220000","6.59","26-Sep-2025","26-Sep-2025","03-Oct-2025","Pledge Creation","-","-","0","0","0","0","NA","-","06-Oct-2025 12:45","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188904_1541268_06102025124551_WEB.xml"
"JSWENERGY","JSW Energy Limited","7(2)","JSW Energy Employees Welfare Trust","Other","Equity Shares","1187225","0.07",,"1938","19380","Sell","Equity Shares","1185287","0.07","30-Sep-2025","30-Sep-2025","03-Oct-2025","ESOP","-","-","0","0","0","0","NA","-","06-Oct-2025 12:32","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188902_1541264_06102025123243_WEB.xml"
"JSWENERGY","JSW Energy Limited","7(2)","JSW Energy Employees Welfare Trust","Other","Equity Shares","1188312","0.07",,"1087","572483","Sell","Equity Shares","1187225","0.07","30-Sep-2025","30-Sep-2025","03-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","06-Oct-2025 12:32","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188902_1541264_06102025123243_WEB.xml"
"ECLERX","eClerx Services Limited","7(2)","Eclerx Employee Welfare Trust","Other","Equity Shares","724798","1.52",,"2500","3583250","Sell","Equity Shares","722298","1.51","01-Oct-2025","01-Oct-2025","01-Oct-2025","Off Market","-","-","0","0","0","0","NA","-","06-Oct-2025 12:17","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188900_1541253_06102025121752_WEB.xml"
"ECLERX","eClerx Services Limited","7(2)","Eclerx Employee Welfare Trust","Other","Equity Shares","732913","1.53",,"8115","11631229","Sell","Equity Shares","724798","1.52","01-Oct-2025","01-Oct-2025","01-Oct-2025","Off Market","-","-","0","0","0","0","NA","-","06-Oct-2025 12:17","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188900_1541253_06102025121752_WEB.xml"
"ECLERX","eClerx Services Limited","7(2)","Eclerx Employee Welfare Trust","Other","Equity Shares","725313","1.52",,"7600","31292089","Buy","Equity Shares","732913","1.53","30-Sep-2025","30-Sep-2025","01-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","06-Oct-2025 12:17","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188900_1541253_06102025121752_WEB.xml"
"ECLERX","eClerx Services Limited","7(2)","Eclerx Employee Welfare Trust","Other","Equity Shares","717647","1.5",,"7666","31342876","Buy","Equity Shares","725313","1.52","29-Sep-2025","29-Sep-2025","01-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","06-Oct-2025 12:17","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188900_1541253_06102025121752_WEB.xml"
"ECLERX","eClerx Services Limited","7(2)","Eclerx Employee Welfare Trust","Other","Equity Shares","722298","1.51",,"4087","1125355","Sell","Equity Shares","718211","1.5","01-Oct-2025","01-Oct-2025","01-Oct-2025","Off Market","-","-","0","0","0","0","NA","-","06-Oct-2025 12:17","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188900_1541253_06102025121752_WEB.xml"
"CEATLTD","CEAT Limited","7(2)","CEAT Employees Welfare Trust","Other","Equity Shares","60000","0.01",,"10000","34326449","Buy","Equity Shares","70000","0.01","30-Sep-2025","30-Sep-2025","03-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","06-Oct-2025 12:09","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188898_1541243_06102025120934_WEB.xml"
"ANUP","The Anup Engineering Limited","7(2)","PRAVIN N. BHAGWATI","Immediate relative","Equity Shares","73001","0.36",,"1","2305","Sell","Equity Shares","73000","0.36","29-Sep-2025","29-Sep-2025","01-Oct-2025","Market Sale","-","-","0","0","0","0","BSE","-","04-Oct-2025 18:13","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188896_1541136_04102025061346_WEB.xml"
"ANUP","The Anup Engineering Limited","7(2)","REENA P. BHAGWATI","Director","Equity Shares","76000","0.38",,"350","804894","Buy","Equity Shares","76350","0.39","29-Sep-2025","29-Sep-2025","01-Oct-2025","Market Purchase","-","-","0","0","0","0","BSE","-","04-Oct-2025 18:13","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188896_1541136_04102025061346_WEB.xml"
"ANUP","The Anup Engineering Limited","7(2)","REENA P. BHAGWATI","Director","Equity Shares","76350","0.39",,"880","2025717","Buy","Equity Shares","77230","0.39","29-Sep-2025","29-Sep-2025","01-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Oct-2025 18:13","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188896_1541136_04102025061346_WEB.xml"
"ANUP","The Anup Engineering Limited","7(2)","BHAGWATI SPHEROCAST PVT LTD","Immediate relative","Equity Shares","63000","0.31",,"1438","33128662","Buy","Equity Shares","64438","0.32","29-Sep-2025","29-Sep-2025","01-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Oct-2025 18:13","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188896_1541136_04102025061346_WEB.xml"
"ANUP","The Anup Engineering Limited","7(2)","BHAGWATI SPHEROCAST PVT LTD","Immediate relative","Equity Shares","64438","0.32",,"562","1295194","Buy","Equity Shares","65000","0.32","29-Sep-2025","29-Sep-2025","01-Oct-2025","Market Purchase","-","-","0","0","0","0","BSE","-","04-Oct-2025 18:13","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188896_1541136_04102025061346_WEB.xml"
"ANUP","The Anup Engineering Limited","7(2)","BHAGWATI FILTERS PVT LTD","Immediate relative","Equity Shares","5500","0.02",,"459","1057027","Buy","Equity Shares","5959","0.03","29-Sep-2025","29-Sep-2025","01-Oct-2025","Market Purchase","-","-","0","0","0","0","BSE","-","04-Oct-2025 18:13","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188896_1541136_04102025061346_WEB.xml"
"ANUP","The Anup Engineering Limited","7(2)","PRAVIN N. BHAGWATI","Immediate relative","Equity Shares","69970","0.35",,"3031","6983625","Buy","Equity Shares","73001","0.36","29-Sep-2025","29-Sep-2025","01-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Oct-2025 18:13","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188896_1541136_04102025061346_WEB.xml"
"GANECOS","Ganesha Ecosphere Limited","7(2)","Ganesha Employees Welfare Trust","Other","Equity Shares","39261","0.15",,"2000","2388264","Buy","Equity Shares","41261","0.16","30-Sep-2025","30-Sep-2025","01-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Oct-2025 18:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188894_1541131_04102025060445_WEB.xml"
"MAPMYINDIA","C.E. Info Systems Limited","7(2)","Nikhil Kumar","-","Equity Shares","30632","0.05",,"2300","3779247","Sell","Equity Shares","28332","0.05","05-Sep-2025","30-Sep-2025","02-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Oct-2025 16:58","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188891_1541111_04102025045848_WEB.xml"
"MAPMYINDIA","C.E. Info Systems Limited","7(2)","Ravindra Pratap Singh","-","Equity Shares","31552","0.05",,"1502","2548841","Sell","Equity Shares","30050","0.05","21-Aug-2025","30-Sep-2025","03-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Oct-2025 16:58","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188891_1541111_04102025045848_WEB.xml"
"MAPMYINDIA","C.E. Info Systems Limited","7(2)","Aashish","-","Equity Shares","2700","0",,"950","1693180","Sell","Equity Shares","1750","0","14-Aug-2025","30-Sep-2025","02-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Oct-2025 16:58","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188891_1541111_04102025045848_WEB.xml"
"MAPMYINDIA","C.E. Info Systems Limited","7(2)","JAYA KUMAR R","-","Equity Shares","21765","0.04",,"2765","4548425","Sell","Equity Shares","19000","0.03","29-Aug-2025","30-Sep-2025","02-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Oct-2025 16:58","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188891_1541111_04102025045848_WEB.xml"
"MAGSON","Magson Retail And Distribution Limited","7(2)","United Friends Ventures LLP","Promoter Group","Equity Shares","925000","9.46",,"393208","36666646","Buy","Equity Shares","1318208","13.49","04-Oct-2025","04-Oct-2025","04-Oct-2025","Preferential Offer","-","-","0","0","0","0","NA","-","04-Oct-2025 16:39","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188888_1541100_04102025043951_WEB.xml"
"KITEX","Kitex Garments Limited","7(2)","Saji Kurian","Employees/Designated Employees","Equity Shares","13500","0.01",,"5000","937180","Sell","Equity Shares","8500","0","30-Sep-2025","30-Sep-2025","03-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Oct-2025 15:35","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188886_1541081_04102025033558_WEB.xml"
"KITEX","Kitex Garments Limited","7(2)","Saji Kurian","Employees/Designated Employees","Equity Shares","23500","0.01",,"10000","1856913","Sell","Equity Shares","13500","0.01","29-Sep-2025","29-Sep-2025","03-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Oct-2025 15:35","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188886_1541081_04102025033558_WEB.xml"
"KITEX","Kitex Garments Limited","7(2)","Saji Kurian","Employees/Designated Employees","Equity Shares","24500","0.01",,"1000","197805","Sell","Equity Shares","23500","0.01","26-Sep-2025","26-Sep-2025","03-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Oct-2025 15:35","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188886_1541081_04102025033558_WEB.xml"
"KITEX","Kitex Garments Limited","7(2)","Saji Kurian","Employees/Designated Employees","Equity Shares","27480","0.01",,"1500","252740","Sell","Equity Shares","25980","0.01","12-Aug-2025","12-Aug-2025","03-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Oct-2025 15:35","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188886_1541081_04102025033558_WEB.xml"
"KITEX","Kitex Garments Limited","7(2)","Saji Kurian","Employees/Designated Employees","Equity Shares","25980","0.01",,"1480","274235","Sell","Equity Shares","24500","0.01","19-Aug-2025","19-Aug-2025","03-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Oct-2025 15:35","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188886_1541081_04102025033558_WEB.xml"
"HIGREEN","Hi-Green Carbon Limited","7(2)","CHETAN BECHARBHAI DETHARIYA","Promoter Group","Equity Shares","Nil","0",,"4000","-","Buy","Equity Shares","4000","0.02","26-Sep-2025","26-Sep-2025","01-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Oct-2025 12:53","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188883_1541045_04102025125336_WEB.xml"
"HIGREEN","Hi-Green Carbon Limited","7(2)","KRUPA CHETANKUMAR DETHARIYA","Promoters","Equity Shares","1104800","4.42",,"1600","-","Buy","Equity Shares","1106400","4.43","25-Sep-2025","25-Sep-2025","01-Oct-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Oct-2025 12:53","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188883_1541045_04102025125336_WEB.xml"
"VINEETLAB","Vineet Laboratories Limited","7(2)","Alluri Maithili","Promoters","Equity Shares","104795","1.14",,"30000","1181746","Sell","Equity Shares","74795","0.81","30-Sep-2025","30-Sep-2025","01-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Oct-2025 12:21","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188881_1541036_04102025122100_WEB.xml"
"VINEETLAB","Vineet Laboratories Limited","7(2)","Venkata Rama Gaddam","Promoters","Equity Shares","40011","0.43",,"15000","576638","Sell","Equity Shares","25011","0.27","29-Sep-2025","29-Sep-2025","01-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Oct-2025 12:21","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188881_1541036_04102025122100_WEB.xml"
"VINEETLAB","Vineet Laboratories Limited","7(2)","Alluri Prabhakar Raju","Promoters","Equity Shares","141409","1.53",,"40933","1550178","Sell","Equity Shares","100476","1.09","29-Sep-2025","30-Sep-2025","01-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Oct-2025 12:21","https://nsearchives.nseindia.com/corporate/xbrl/IT_1188881_1541036_04102025122100_WEB.xml"
