Date,Symbol,Series,Open,High,Low,Close,PrevClose,Volume,Turnover
2025-11-14,1018GS2026,GS,104.11,104.11,104.11,104.11,105.2,1,0.0
2025-11-14,20MICRONS,EQ,197.9,199.06,191.6,193.63,197.95,95278,186.97
2025-11-14,21STCENMGM,EQ,43.27,43.27,43.27,43.27,44.16,2175,0.94
2025-11-14,360ONE,EQ,1087.0,1089.8,1059.0,1065.4,1085.6,601566,6419.91
2025-11-14,3IINFOLTD,EQ,18.3,18.44,18.03,18.2,18.25,525329,95.74
2025-11-14,3MINDIA,EQ,36175.0,36210.0,35565.0,35910.0,36075.0,5710,2052.92
2025-11-14,3PLAND,EQ,40.25,41.88,40.1,40.65,40.38,8732,3.55
2025-11-14,591GS2028,GS,100.93,100.93,100.93,100.93,101.0,100,0.1
2025-11-14,5PAISA,EQ,290.6,292.0,287.65,289.15,289.1,39395,114.07
2025-11-14,601GS2030,GS,101.35,101.35,101.25,101.25,100.5,2410,2.44
2025-11-14,610GS2031,GS,97.85,97.95,97.85,97.95,100.3,200,0.2
2025-11-14,628GS2032,GS,99.4,99.4,99.4,99.4,99.35,90,0.09
2025-11-14,633GS2035,GS,101.6,101.6,101.6,101.6,101.5,100,0.1
2025-11-14,63MOONS,EQ,737.0,754.85,737.0,742.85,743.5,47265,352.22
2025-11-14,648GS2035,GS,100.0,100.12,100.0,100.12,100.12,241,0.24
2025-11-14,654GS2032,GS,102.0,102.0,102.0,102.0,102.1,8500,8.67
2025-11-14,667GS2035,GS,101.81,101.81,101.81,101.81,101.92,11,0.01
2025-11-14,667GS2050,GS,97.0,97.0,96.65,96.65,97.14,50020,48.35
2025-11-14,676GS2061,GS,94.2,94.25,93.0,94.25,94.2,590,0.55
2025-11-14,679GS2031,GS,102.95,102.95,102.95,102.95,103.56,100,0.1
2025-11-14,679GS2034,GS,100.41,101.4,100.41,101.0,100.4,25114,25.46
2025-11-14,679GS2034A,GS,100.37,100.37,100.37,100.37,101.38,198,0.2
2025-11-14,68GS2060,GS,96.5,96.5,95.52,96.0,96.13,966,0.92
2025-11-14,690GS2065,GS,95.54,95.54,95.18,95.24,95.28,393071,374.36
2025-11-14,692GS2039,GS,104.0,104.0,104.0,104.0,103.2,1,0.0
2025-11-14,695GS2061,GS,98.5,98.5,98.5,98.5,98.8,3100,3.05
2025-11-14,698GR2054,GS,97.5,98.0,97.0,98.0,98.0,120,0.12
2025-11-14,699GS2051,GS,99.64,99.9,99.64,99.67,99.64,1450,1.45
2025-11-14,702GS2027,GS,103.75,106.0,103.75,105.76,104.0,3600,3.8
2025-11-14,709GS2054,GS,100.17,100.35,100.03,100.09,100.17,296476,296.81
2025-11-14,709GS2074,GS,99.9,100.1,99.79,99.99,99.96,21426,21.41
2025-11-14,710GS2029,GS,103.06,103.8,103.06,103.45,103.74,9600,9.93
2025-11-14,716GS2050,GS,101.01,101.01,101.01,101.01,101.01,1,0.0
2025-11-14,717GS2030,GS,104.3,104.3,103.41,104.2,104.2,19621,20.44
2025-11-14,718GS2037,GS,105.25,105.46,105.25,105.25,105.25,7850,8.26
2025-11-14,723GS2039,GS,103.01,103.01,103.0,103.0,103.0,100,0.1
2025-11-14,724GS2055,GS,102.5,102.5,101.65,101.71,101.8,5688,5.79
2025-11-14,725GS2063,GS,102.5,102.5,101.99,102.04,102.8,181773,185.98
2025-11-14,726GS2032,GS,105.9,106.0,105.9,106.0,105.79,4149,4.39
2025-11-14,726GS2033,GS,106.0,106.0,106.0,106.0,105.4,5000,5.3
2025-11-14,732GS2030,GS,104.6,104.6,104.39,104.39,104.2,3032,3.17
2025-11-14,733GS2026,GS,100.6,100.6,100.55,100.55,100.9,1768,1.78
2025-11-14,734GS2064,GS,101.0,101.0,100.44,101.0,100.69,66059,66.42
2025-11-14,738GS2027,GS,105.41,105.69,105.25,105.4,105.5,7630,8.04
2025-11-14,73GS2053,GS,103.56,104.0,102.52,103.43,104.99,28171,29.15
2025-11-14,741GS2036,GS,108.15,108.15,107.9,107.9,107.73,6884,7.43
2025-11-14,746GS2073,GS,101.8,101.8,100.0,101.29,101.4,44668,44.94
2025-11-14,74GS2062,GS,102.0,102.0,101.7,101.7,101.99,31,0.03
2025-11-14,754GS2036,GS,109.73,109.79,109.45,109.69,109.47,252662,277.17
2025-11-14,759GS2026,GS,102.82,102.82,101.36,101.36,102.7,102,0.1
2025-11-14,788GS2030,GS,105.69,105.69,105.69,105.69,104.55,2,0.0
2025-11-14,824GS2027,GS,104.0,104.0,103.5,103.5,104.0,60,0.06
2025-11-14,92GS2030,GS,113.3,113.75,113.3,113.75,113.91,1550,1.76
2025-11-14,A2ZINFRA,EQ,18.0,18.0,17.17,17.4,17.41,229472,40.44
2025-11-14,AAATECH,BE,89.77,90.79,88.02,89.44,89.77,18673,16.62
2025-11-14,AADHARHFC,EQ,499.85,502.9,490.75,494.9,499.0,234381,1160.67
2025-11-14,AAKAAR,SM,75.55,77.0,75.5,76.15,77.0,12800,9.75
2025-11-14,AAKASH,EQ,8.71,9.5,8.59,8.97,8.86,163879,14.9
2025-11-14,AARADHYA,ST,141.8,141.8,141.8,141.8,141.9,1200,1.7
2025-11-14,AAREYDRUGS,BE,94.96,96.9,94.96,96.0,96.9,37136,35.76
2025-11-14,AARON,EQ,198.2,201.9,182.15,193.23,198.2,76266,145.33
2025-11-14,AARTECH,EQ,51.4,52.4,50.22,50.64,50.88,35575,18.2
2025-11-14,AARTIDRUGS,EQ,469.0,469.4,461.15,463.45,469.1,148104,689.26
2025-11-14,AARTIIND,EQ,393.8,394.55,388.75,393.0,393.3,345678,1353.44
2025-11-14,AARTIPHARM,EQ,744.3,746.95,709.0,713.2,746.6,396512,2867.52
2025-11-14,AARTISURF,EQ,470.1,470.1,450.05,455.65,466.0,5962,27.33
2025-11-14,AARVI,EQ,129.89,144.03,129.89,137.68,120.03,477591,671.32
2025-11-14,AATMAJ,SM,20.55,20.55,20.55,20.55,20.55,4000,0.82
2025-11-14,AAVAS,EQ,1736.9,1751.2,1695.3,1712.2,1736.4,92850,1597.93
2025-11-14,ABAN,BE,35.95,36.45,35.62,35.84,36.06,25421,9.13
2025-11-14,ABB,EQ,4913.0,4963.0,4899.0,4952.5,4913.0,120184,5930.41
2025-11-14,ABBOTINDIA,EQ,29600.0,29640.0,28600.0,29340.0,29570.0,9495,2788.47
2025-11-14,ABCAPITAL,EQ,330.25,334.15,328.25,331.4,331.8,1639627,5433.2
2025-11-14,ABCOTS,EQ,417.95,420.0,410.9,414.8,410.3,15865,65.83
2025-11-14,ABDL,EQ,624.85,654.8,620.5,649.9,625.5,503836,3223.42
2025-11-14,ABFRL,EQ,79.98,79.98,78.3,78.44,79.58,1874527,1477.79
2025-11-14,ABHAPOWER,ST,38.25,38.45,36.8,38.45,36.65,14400,5.5
2025-11-14,ABINFRA,EQ,20.78,20.99,19.9,19.99,20.17,517494,103.75
2025-11-14,ABLBL,EQ,133.05,138.25,132.12,134.47,134.42,2153890,2887.63
2025-11-14,ABMINTLLTD,BE,44.71,45.15,44.71,45.15,47.05,1882,0.85
2025-11-14,ABREL,EQ,1745.8,1763.0,1735.0,1744.6,1745.8,56057,980.58
2025-11-14,ABSLAMC,EQ,750.0,751.0,731.15,733.95,751.2,175212,1291.4
2025-11-14,ABSLBANETF,EQ,59.15,59.82,58.95,59.7,59.54,198263,117.95
2025-11-14,ABSLLIQUID,EQ,1000.01,1000.01,999.99,1000.01,999.99,1560,15.6
2025-11-14,ABSLNN50ET,EQ,73.67,73.67,72.69,72.99,72.95,5097,3.72
2025-11-14,ABSLPSE,EQ,10.39,10.39,10.21,10.26,10.23,70506,7.23
2025-11-14,ABSMARINE,SM,248.0,248.0,230.7,234.4,244.05,170000,407.81
2025-11-14,ACC,EQ,1844.0,1851.6,1836.1,1840.3,1844.8,108174,1993.95
2025-11-14,ACCELYA,EQ,1330.0,1347.3,1330.0,1344.0,1337.8,6182,82.72
2025-11-14,ACCENTMIC,ST,303.0,314.95,303.0,308.55,303.0,30500,94.46
2025-11-14,ACCORD,SM,23.85,23.95,23.85,23.95,22.85,8000,1.91
2025-11-14,ACCPL,SM,66.15,68.5,66.0,68.5,66.15,15600,10.34
2025-11-14,ACCURACY,EQ,6.34,6.57,6.33,6.41,6.42,66690,4.28
2025-11-14,ACE,EQ,988.0,988.0,959.3,983.5,988.0,153072,1497.35
2025-11-14,ACEINTEG,EQ,23.7,25.6,23.4,24.16,23.38,31495,7.76
2025-11-14,ACI,EQ,631.1,633.25,622.1,627.55,631.4,57713,363.49
2025-11-14,ACL,BE,77.5,78.94,73.58,77.06,77.24,16158,12.18
2025-11-14,ACMESOLAR,EQ,249.1,251.65,249.1,250.6,251.05,544877,1365.43
2025-11-14,ACTIVEINFR,SM,170.1,170.1,170.1,170.1,177.0,600,1.02
2025-11-14,ACUTAAS,EQ,1661.6,1716.0,1661.0,1711.1,1682.1,141749,2411.18
2025-11-14,ADANIENSOL,EQ,1027.0,1050.0,1017.0,1023.85,1021.4,2190871,22609.38
2025-11-14,ADANIENT,EQ,2500.0,2553.7,2481.0,2516.8,2488.2,4496233,113506.71
2025-11-14,ADANIGREEN,EQ,1082.9,1104.9,1060.0,1068.8,1076.8,3567619,38594.02
2025-11-14,ADANIPORTS,EQ,1500.0,1523.6,1497.0,1512.7,1499.0,2345593,35471.59
2025-11-14,ADANIPOWER,EQ,152.46,155.99,152.2,153.91,151.85,26821173,41397.01
2025-11-14,ADFFOODS,EQ,216.18,217.6,212.67,213.8,216.18,91657,197.45
2025-11-14,ADL,EQ,80.63,83.8,80.6,83.0,80.63,250,0.2
2025-11-14,ADOR,EQ,1024.5,1089.0,1019.2,1074.4,1024.5,25255,269.4
2025-11-14,ADROITINFO,EQ,11.2,11.28,11.0,11.06,11.2,26715,2.98
2025-11-14,ADSL,EQ,170.0,172.45,168.51,170.44,170.45,80440,136.71
2025-11-14,ADVANCE,EQ,140.05,144.6,138.49,141.79,138.9,762298,1085.96
2025-11-14,ADVANIHOTR,EQ,57.39,57.39,55.86,56.35,56.5,24280,13.68
2025-11-14,ADVENTHTL,BE,345.05,345.05,312.25,312.25,328.65,475446,1554.96
2025-11-14,ADVENZYMES,EQ,334.3,341.9,328.25,329.8,341.35,348412,1162.09
2025-11-14,AEGISLOG,EQ,802.85,806.6,785.95,791.95,801.8,436153,3465.81
2025-11-14,AEGISVOPAK,EQ,271.0,272.8,266.85,270.85,272.6,271751,733.15
2025-11-14,AEROENTER,EQ,92.0,94.1,87.0,87.77,90.32,220506,198.09
2025-11-14,AEROFLEX,EQ,184.59,189.72,183.82,188.34,184.59,497183,933.64
2025-11-14,AERON,SM,110.75,112.75,109.5,109.85,110.75,8000,8.88
2025-11-14,AERONEU,EQ,78.13,79.79,77.24,78.19,77.21,20189,15.77
2025-11-14,AESTHETIK,SM,110.55,111.95,110.5,111.95,110.0,8000,8.87
2025-11-14,AETHER,EQ,780.9,868.0,775.5,838.9,773.3,4303052,36092.56
2025-11-14,AFCONS,EQ,414.0,414.0,405.15,407.65,415.05,845876,3447.53
2025-11-14,AFFLE,EQ,1724.9,1740.0,1717.7,1723.9,1733.7,115357,1993.33
2025-11-14,AFFORDABLE,EQ,232.0,233.1,228.0,230.6,232.1,23374,53.72
2025-11-14,AFIL,EQ,7.59,7.73,7.3,7.33,7.46,1704548,127.83
2025-11-14,AFSL,EQ,217.95,218.04,213.0,215.39,215.43,13942,30.02
2025-11-14,AGARIND,EQ,820.0,822.3,810.0,814.05,830.6,17164,139.93
2025-11-14,AGARWALEYE,EQ,522.0,528.8,521.5,523.5,524.6,96668,508.18
2025-11-14,AGARWALFT,SM,50.7,51.4,49.25,51.4,51.0,6000,3.03
2025-11-14,AGARWALTUF,SM,137.65,142.0,137.65,138.3,136.05,46800,65.37
2025-11-14,AGI,EQ,781.05,792.0,779.5,786.85,781.05,34703,272.79
2025-11-14,AGIIL,EQ,258.9,267.35,254.0,256.15,255.4,143996,372.26
2025-11-14,AGNI,ST,26.9,26.95,26.9,26.95,25.7,5000,1.35
2025-11-14,AGRITECH,EQ,130.0,130.0,128.0,128.0,127.92,3020,3.89
2025-11-14,AGROPHOS,EQ,42.75,44.4,42.0,42.75,42.75,57705,25.26
2025-11-14,AGSTRA,BZ,4.18,4.38,4.18,4.31,4.18,211313,9.07
2025-11-14,AGUL,SM,65.55,65.55,65.5,65.5,68.95,6000,3.93
2025-11-14,AHCL,BE,142.0,146.0,141.5,142.98,142.37,109316,157.29
2025-11-14,AHLADA,EQ,57.89,57.89,55.0,55.32,56.64,18784,10.48
2025-11-14,AHLEAST,EQ,141.94,142.0,139.16,141.67,140.75,3160,4.45
2025-11-14,AHLUCONT,EQ,893.55,893.55,873.7,882.9,881.7,17442,153.53
2025-11-14,AIAENG,EQ,3709.2,3740.3,3665.5,3693.0,3709.0,65806,2431.1
2025-11-14,AIIL,EQ,2820.0,2845.0,2770.0,2774.4,2854.1,34835,976.74
2025-11-14,AILIMITED,SM,47.0,47.0,46.05,46.05,46.5,4500,2.09
2025-11-14,AIMTRON,SM,958.8,958.8,896.0,948.05,947.25,37000,346.4
2025-11-14,AIRAN,EQ,22.51,22.9,21.71,22.33,22.09,132768,29.55
2025-11-14,AIROLAM,EQ,108.9,108.9,103.12,105.72,106.43,7306,7.78
2025-11-14,AIRTELPP,E1,1582.95,1595.0,1569.1,1582.05,1583.25,69844,1102.66
2025-11-14,AJANTPHARM,EQ,2540.0,2543.1,2494.9,2523.2,2549.0,136610,3445.91
2025-11-14,AJAXENGG,EQ,581.95,632.1,570.75,626.1,574.8,421183,2592.03
2025-11-14,AJMERA,EQ,990.0,996.3,981.0,985.3,987.7,20690,204.64
2025-11-14,AJOONI,EQ,5.22,5.25,5.13,5.15,5.1,203744,10.53
2025-11-14,AKANKSHA,SM,88.9,88.9,85.0,85.2,86.0,17000,14.65
2025-11-14,AKASH,EQ,27.96,27.96,26.55,26.99,27.64,3133,0.85
2025-11-14,AKG,EQ,12.45,12.69,12.45,12.65,12.51,111350,13.93
2025-11-14,AKI,EQ,7.97,8.09,7.81,8.0,7.97,18093,1.44
2025-11-14,AKIKO,ST,285.6,291.0,285.5,290.8,285.5,8000,23.02
2025-11-14,AKSHAR,BE,0.55,0.57,0.55,0.56,0.55,1511516,8.53
2025-11-14,AKSHARCHEM,EQ,250.0,265.5,249.0,263.4,247.75,12315,31.96
2025-11-14,AKSHOPTFBR,EQ,7.28,7.35,7.1,7.23,7.14,205450,14.8
2025-11-14,AKUMS,EQ,430.0,432.0,415.05,424.3,437.4,804605,3392.57
2025-11-14,AKZOINDIA,EQ,3324.0,3363.4,3315.5,3359.3,3350.1,12384,414.75
2025-11-14,ALANKIT,EQ,11.79,11.81,11.5,11.54,11.79,191267,22.27
2025-11-14,ALBERTDAVD,EQ,829.7,835.0,805.5,813.65,825.15,3265,26.72
2025-11-14,ALEMBICLTD,EQ,100.6,101.55,100.11,101.34,100.95,245537,247.77
2025-11-14,ALICON,EQ,872.4,888.4,868.15,879.6,880.4,10568,92.82
2025-11-14,ALIVUS,EQ,902.1,919.6,902.1,904.7,903.8,37110,337.23
2025-11-14,ALKALI,EQ,88.6,88.6,85.0,85.84,87.73,7933,6.82
2025-11-14,ALKEM,EQ,5800.5,5808.5,5607.5,5722.5,5725.5,383633,21854.1
2025-11-14,ALKYLAMINE,EQ,1780.0,1781.0,1759.0,1775.6,1778.8,15925,281.74
2025-11-14,ALLCARGO,BE,13.09,13.09,13.0,13.09,12.47,1324291,173.31
2025-11-14,ALLDIGI,EQ,900.0,901.0,868.0,869.8,895.1,9304,81.53
2025-11-14,ALLETEC,SM,240.1,241.5,235.0,236.7,242.4,25200,60.04
2025-11-14,ALLTIME,EQ,274.5,299.4,273.35,295.75,275.3,419840,1221.17
2025-11-14,ALMONDZ,EQ,17.63,18.28,17.51,17.99,17.88,54698,9.72
2025-11-14,ALOKINDS,EQ,17.24,17.37,17.2,17.31,17.26,2453515,423.96
2025-11-14,ALPA,EQ,86.49,87.25,85.2,85.92,85.32,8710,7.47
2025-11-14,ALPEXSOLAR,SM,1245.0,1269.0,1231.2,1248.05,1265.15,65200,811.06
2025-11-14,ALPHA,EQ,49.57,49.8,49.51,49.76,49.58,826743,411.08
2025-11-14,ALPHAETF,EQ,25.63,25.7,25.49,25.65,25.51,311400,79.74
2025-11-14,ALPHAGEO,EQ,253.35,254.7,238.0,246.55,252.9,28248,69.49
2025-11-14,ALPL30IETF,EQ,27.79,27.8,27.53,27.72,27.79,345698,95.72
2025-11-14,ALPSINDUS,EQ,2.07,2.07,1.98,2.02,1.99,51235,1.04
2025-11-14,ALUWIND,SM,81.75,81.75,80.0,80.0,81.75,10500,8.44
2025-11-14,AMANTA,EQ,118.58,121.5,117.63,119.82,118.67,43363,51.88
2025-11-14,AMBER,EQ,7110.0,7400.0,7099.0,7376.0,7122.0,388059,28380.62
2025-11-14,AMBEY,SM,39.9,46.0,39.9,43.25,39.95,78000,32.67
2025-11-14,AMBICAAGAR,EQ,26.19,26.57,25.01,25.8,25.94,16660,4.32
2025-11-14,AMBIKCO,EQ,1310.0,1313.0,1300.0,1309.5,1305.4,5113,66.79
2025-11-14,AMBUJACEM,EQ,562.5,564.8,558.7,563.2,559.35,1082167,6088.71
2025-11-14,AMCL,ST,362.0,362.0,345.55,346.95,363.7,21600,75.1
2025-11-14,AMDIND,EQ,56.89,57.24,55.2,55.56,56.89,37175,20.79
2025-11-14,AMEYA,SM,101.9,102.9,96.45,102.0,101.5,23000,22.94
2025-11-14,AMIABLE,SM,65.95,65.95,65.95,65.95,66.95,1600,1.06
2025-11-14,AMJLAND,EQ,54.65,54.65,52.5,53.3,53.67,25097,13.41
2025-11-14,AMJUMBO,SM,7.8,7.8,7.8,7.8,7.45,80000,6.24
2025-11-14,AMNPLST,EQ,200.0,202.0,196.25,197.27,204.5,14141,28.17
2025-11-14,AMRUTANJAN,EQ,717.0,730.0,706.05,719.85,711.95,10002,71.84
2025-11-14,ANANDRATHI,EQ,3050.0,3084.0,3010.0,3022.3,3073.8,96541,2939.24
2025-11-14,ANANTAM,IV,107.1,107.1,105.2,105.25,105.37,7220,7.61
2025-11-14,ANANTRAJ,EQ,613.85,626.65,611.3,616.1,615.4,1504973,9297.83
2025-11-14,ANDHRAPAP,EQ,71.7,71.71,70.0,70.31,71.51,86484,61.14
2025-11-14,ANDHRSUGAR,EQ,81.0,81.74,80.55,80.87,81.37,89116,72.32
2025-11-14,ANGELONE,EQ,2713.5,2757.0,2710.7,2745.3,2713.5,536041,14679.53
2025-11-14,ANIKINDS,EQ,76.01,77.3,72.1,73.14,76.24,20128,15.09
2025-11-14,ANKITMETAL,BZ,1.74,1.79,1.68,1.71,1.73,14791,0.26
2025-11-14,ANLON,SM,400.0,400.0,388.0,397.0,388.65,6800,26.58
2025-11-14,ANMOL,EQ,15.94,15.94,15.25,15.52,16.04,42894,6.65
2025-11-14,ANNAPURNA,SM,252.0,254.45,241.5,242.65,252.15,58250,143.16
2025-11-14,ANONDITA,ST,635.0,643.65,623.95,643.65,613.0,41000,262.22
2025-11-14,ANSALAPI,BZ,3.84,3.91,3.76,3.76,3.84,8238,0.31
2025-11-14,ANTELOPUS,EQ,541.05,550.0,527.0,531.75,541.05,22195,118.65
2025-11-14,ANTGRAPHIC,EQ,1.03,1.04,1.01,1.02,1.03,64662,0.66
2025-11-14,ANTHEM,EQ,697.0,697.2,677.0,678.9,698.4,332568,2277.76
2025-11-14,ANUHPHR,EQ,81.53,82.48,80.75,81.25,82.25,30587,24.9
2025-11-14,ANUP,EQ,2479.9,2479.9,2410.0,2449.9,2447.3,10828,264.15
2025-11-14,ANURAS,EQ,1075.9,1079.8,1059.1,1073.2,1074.1,161396,1722.79
2025-11-14,ANYA,SM,22.2,22.2,22.2,22.2,22.3,15000,3.33
2025-11-14,AONEGOLD,EQ,11.88,11.88,11.67,11.7,11.84,340989,40.1
2025-11-14,AONELIQUID,EQ,1034.48,1034.48,1034.46,1034.46,1034.03,12206,126.27
2025-11-14,AONENIFTY,EQ,10.63,10.65,10.53,10.6,10.58,97377,10.31
2025-11-14,AONETOTAL,EQ,12.07,12.07,11.98,12.03,12.05,309063,37.21
2025-11-14,APARINDS,EQ,8880.0,9109.0,8830.0,9071.0,8874.5,76575,6899.12
2025-11-14,APCL,EQ,124.0,127.0,121.55,125.79,124.9,2857,3.56
2025-11-14,APCOTEXIND,EQ,401.0,404.55,395.0,399.85,404.7,11649,46.55
2025-11-14,APEX,EQ,287.12,293.45,283.84,289.46,286.16,320930,926.33
2025-11-14,APEXECO,SM,125.0,129.95,122.0,129.95,124.75,10400,13.07
2025-11-14,APLAPOLLO,EQ,1769.0,1777.8,1737.0,1763.3,1765.4,273177,4809.52
2025-11-14,APLLTD,EQ,915.95,919.95,899.0,904.05,915.95,34265,310.21
2025-11-14,APOLLO,EQ,278.5,288.6,278.05,283.5,279.45,3371665,9564.56
2025-11-14,APOLLOHOSP,EQ,7440.0,7467.0,7375.0,7420.5,7440.5,218565,16206.34
2025-11-14,APOLLOPIPE,EQ,298.05,303.75,296.0,301.85,298.1,106171,318.6
2025-11-14,APOLLOTYRE,EQ,534.0,540.5,516.6,518.7,536.9,1305213,6878.41
2025-11-14,APOLSINHOT,EQ,1350.7,1351.0,1320.1,1321.3,1350.7,871,11.66
2025-11-14,APRAMEYA,SM,339.0,339.0,311.0,317.9,296.1,64000,207.76
2025-11-14,APS,SM,455.5,469.95,455.5,467.1,466.45,29500,136.46
2025-11-14,APTECHT,EQ,104.23,105.45,104.23,105.01,103.7,75092,78.78
2025-11-14,APTUS,EQ,287.25,292.75,284.0,290.35,287.25,1198837,3464.94
2025-11-14,ARABIAN,SM,70.0,70.0,70.0,70.0,70.65,4000,2.8
2025-11-14,ARCHIDPLY,EQ,96.5,97.96,96.07,96.86,96.93,6052,5.87
2025-11-14,ARCHIES,EQ,19.54,20.0,19.54,19.93,19.8,5952,1.18
2025-11-14,ARCIIL,SM,98.0,104.95,98.0,104.95,100.05,2000,2.03
2025-11-14,ARE&M,EQ,966.9,971.9,961.2,965.8,966.9,290493,2807.07
2025-11-14,ARENTERP,EQ,44.49,46.78,44.49,45.0,46.86,2325,1.04
2025-11-14,ARFIN,BE,57.98,58.0,57.6,57.96,57.6,131599,76.29
2025-11-14,ARHAM,ST,141.0,141.0,137.0,140.85,136.6,33000,46.16
2025-11-14,ARIES,EQ,375.4,387.4,369.7,377.75,362.45,108560,409.91
2025-11-14,ARIHANTACA,ST,540.0,540.0,540.0,540.0,535.8,400,2.16
2025-11-14,ARIHANTCAP,EQ,103.09,103.15,100.1,100.33,103.09,494832,502.09
2025-11-14,ARIHANTSUP,EQ,389.0,389.0,375.4,376.4,384.8,27646,104.48
2025-11-14,ARISINFRA,EQ,151.8,156.8,150.02,154.04,151.8,843772,1302.88
2025-11-14,ARISTO,SM,130.0,130.0,130.0,130.0,133.65,1600,2.08
2025-11-14,ARKADE,EQ,162.75,168.0,162.75,167.41,164.15,547947,904.81
2025-11-14,ARMANFIN,EQ,1620.9,1762.0,1620.8,1729.5,1625.9,175803,3015.21
2025-11-14,AROGRANITE,EQ,32.75,34.0,32.5,33.09,32.97,48791,16.32
2025-11-14,ARROWGREEN,EQ,545.2,588.7,545.2,561.65,559.45,104169,593.74
2025-11-14,ARSHIYA,BZ,1.76,1.76,1.67,1.67,1.76,356261,6.01
2025-11-14,ARSSBL,EQ,673.05,738.0,673.05,733.4,669.7,3454442,24670.54
2025-11-14,ARTEMISMED,EQ,268.36,272.97,267.1,268.89,272.44,172963,466.84
2025-11-14,ARTNIRMAN,EQ,54.85,54.85,51.72,53.4,52.81,1800,0.96
2025-11-14,ARUNAYA,SM,20.8,20.8,20.6,20.6,20.85,6000,1.24
2025-11-14,ARVEE,EQ,168.68,171.0,161.05,163.45,168.68,344,0.57
2025-11-14,ARVIND,EQ,344.0,347.4,335.0,336.4,344.2,317680,1082.88
2025-11-14,ARVINDFASN,EQ,500.0,505.0,496.25,500.55,498.65,85612,429.05
2025-11-14,ARVINDPORT,SM,57.0,58.15,53.65,53.8,56.25,16500,9.18
2025-11-14,ARVSMART,EQ,614.9,614.9,604.8,607.4,608.3,11392,69.36
2025-11-14,ASAHIINDIA,EQ,965.0,974.0,965.0,969.35,971.15,83068,805.53
2025-11-14,ASAHISONG,EQ,263.0,265.95,261.1,264.65,260.25,4973,13.09
2025-11-14,ASAL,EQ,520.1,545.0,520.1,531.85,527.2,71921,385.2
2025-11-14,ASALCBR,EQ,1010.0,1019.3,975.0,981.4,1015.2,145164,1436.18
2025-11-14,ASCOM,ST,115.1,115.1,115.0,115.0,115.1,1500,1.73
2025-11-14,ASHALOG,SM,69.8,74.4,69.0,72.2,68.0,31000,21.93
2025-11-14,ASHAPURMIN,EQ,677.25,724.8,666.0,689.9,638.25,5919921,41810.11
2025-11-14,ASHIANA,EQ,289.8,295.95,287.95,295.5,289.8,51354,151.4
2025-11-14,ASHIMASYN,EQ,19.8,20.49,19.56,19.97,19.71,79850,15.94
2025-11-14,ASHOKA,EQ,197.8,202.3,197.76,198.8,200.11,751063,1499.53
2025-11-14,ASHOKAMET,EQ,16.71,16.94,16.55,16.57,16.96,10259,1.71
2025-11-14,ASHOKLEY,EQ,150.0,152.94,147.46,148.26,150.41,20695998,31038.09
2025-11-14,ASIANENE,EQ,325.0,336.15,325.0,329.05,328.05,67437,222.64
2025-11-14,ASIANHOTNR,EQ,323.45,324.95,317.55,321.05,316.25,2218,7.12
2025-11-14,ASIANPAINT,EQ,2865.1,2909.9,2862.0,2906.4,2879.4,2494076,72302.42
2025-11-14,ASIANTILES,EQ,67.01,68.75,66.12,68.16,67.07,1838608,1240.44
2025-11-14,ASKAUTOLTD,EQ,458.0,471.0,453.65,468.15,459.45,168262,780.06
2025-11-14,ASMS,BE,13.09,13.09,12.71,12.92,12.93,99037,12.74
2025-11-14,ASPINWALL,EQ,250.0,254.5,250.0,252.1,252.45,1173,2.95
2025-11-14,ASPIRE,SM,19.3,19.65,17.9,17.9,18.8,42000,7.75
2025-11-14,ASTEC,EQ,630.0,655.0,628.55,631.85,628.45,32723,210.06
2025-11-14,ASTERDM,EQ,670.0,680.55,666.65,678.1,673.15,163972,1109.88
2025-11-14,ASTRAL,EQ,1548.0,1554.0,1507.5,1514.0,1550.6,657446,9997.21
2025-11-14,ASTRAMICRO,EQ,1003.5,1017.1,995.1,999.3,1015.4,330558,3327.32
2025-11-14,ASTRAZEN,EQ,9170.0,9241.5,9126.0,9153.0,9183.0,2861,262.84
2025-11-14,ASTRON,EQ,8.19,8.29,7.82,7.91,8.2,134257,10.67
2025-11-14,ATALREAL,EQ,25.1,25.13,24.37,24.68,24.9,5260226,1297.78
2025-11-14,ATAM,EQ,93.28,94.5,87.56,88.79,93.28,49330,44.33
2025-11-14,ATCENERGY,SM,44.0,46.9,42.0,42.9,49.1,343200,149.64
2025-11-14,ATGL,EQ,623.9,634.9,621.6,625.15,619.3,931132,5840.64
2025-11-14,ATHERENERG,EQ,641.45,662.0,623.2,649.6,639.15,5464288,35173.58
2025-11-14,ATL,EQ,32.0,33.39,31.25,31.49,36.85,1509089,482.0
2025-11-14,ATLANTAA,BE,49.87,49.87,47.37,48.07,49.87,97664,47.2
2025-11-14,ATLANTAELE,EQ,984.0,1019.0,948.15,965.95,978.75,211444,2056.97
2025-11-14,ATLASCYCLE,EQ,109.77,109.77,101.0,102.76,105.77,5956,6.2
2025-11-14,ATMASTCO,SM,200.6,202.9,195.0,198.5,200.6,21200,42.12
2025-11-14,ATUL,EQ,5920.0,5952.0,5860.5,5916.5,5886.0,16574,981.0
2025-11-14,ATULAUTO,EQ,472.05,474.75,464.1,466.25,472.05,75027,352.06
